,_id,_season,_week,_season_type,_start_date,_neutral_site,_conference_game,_home_id,_home_team,_home_points,_away_id,_away_team,_away_points,home_recent_week,home_elo,away_recent_week,away_elo,home_expected,away_expected,mov_multiplier,new_home_elo,new_away_elo,home_elo_change,away_elo_change,home_won,played,home_fbs,away_fbs,fbs_count
230,401117506.0,2019.0,4.0,regular,2019-09-21T01:00:00.000Z,False,True,68.0,Boise State,30.0,2005.0,Air Force,19.0,3.0,1542.8021610862231,3.0,1531.8050960574747,0.5516193685693155,0.4483806314306845,2.49739026942209,1562.958226753005,1511.6490303906928,20.156065666781842,-20.156065666781842,True,True,True,True,2
231,401114327.0,2019.0,4.0,regular,2019-09-21T16:00:00.000Z,False,False,349.0,Army,52.0,2415.0,Morgan State,21.0,3.0,1532.5625759679817,1.0,1193.2860338943979,0.8906058297702433,0.10939417022975675,4.097663709069508,1540.631265351998,1185.2173445103815,8.068689384016352,-8.068689384016352,True,True,True,False,1
232,401112464.0,2019.0,4.0,regular,2019-09-21T16:00:00.000Z,False,False,154.0,Wake Forest,49.0,2210.0,Elon,7.0,3.0,1554.6503884496103,0,1204,0.8968234537155418,0.10317654628445815,4.474351524906558,1562.9600549192546,1195.6903335303557,8.309666469644299,-8.309666469644299,True,True,True,False,1
233,401112265.0,2019.0,4.0,regular,2019-09-21T16:00:00.000Z,False,False,164.0,Rutgers,16.0,103.0,Boston College,30.0,2.0,1499.0783375456385,3.0,1492.8853756650278,0.5447700548266007,0.4552299451733992,2.700448485406449,1472.5981150955154,1519.365598115151,-26.480222450123165,26.480222450123165,False,True,True,True,2
234,401110805.0,2019.0,4.0,regular,2019-09-21T16:00:00.000Z,False,True,238.0,Vanderbilt,38.0,99.0,LSU,66.0,2.0,1445.616194192797,3.0,1561.832040772533,0.37166498397304343,0.6283350160269566,3.5550950964911023,1421.8327156757168,1585.615519289613,-23.783478517080084,23.783478517080084,False,True,True,True,2
235,401110799.0,2019.0,4.0,regular,2019-09-21T16:00:00.000Z,False,True,57.0,Florida,34.0,2633.0,Tennessee,3.0,3.0,1545.9819899908616,3.0,1477.843189358466,0.630916364089269,0.369083635910731,3.576508164988024,1569.7425414640293,1454.0826378852985,23.760551473167652,-23.760551473167425,True,True,True,True,2
236,401110801.0,2019.0,4.0,regular,2019-09-21T16:00:00.000Z,False,False,145.0,Ole Miss,20.0,25.0,California,28.0,3.0,1515.649798122007,3.0,1529.305439950415,0.5163200443942105,0.48367995560578947,2.210948175694609,1495.101774637904,1549.8534634345178,-20.54802348410294,20.54802348410294,False,True,True,True,2
237,401112462.0,2019.0,4.0,regular,2019-09-21T16:00:00.000Z,False,False,183.0,Syracuse,52.0,2711.0,Western Michigan,33.0,3.0,1467.6896588389022,3.0,1517.7412026401496,0.4640102790912471,0.5359897209087529,2.929093344539375,1495.9490094754985,1489.4818520035533,28.25935063659631,-28.25935063659631,True,True,True,True,2
238,401112087.0,2019.0,4.0,regular,2019-09-21T16:00:00.000Z,False,False,66.0,Iowa State,72.0,2433.0,Louisiana Monroe,20.0,3.0,1498.0267959149417,2.0,1502.6917274689606,0.5292311450047477,0.47076885499525234,3.9618910269769723,1531.599224157888,1469.1192992260142,33.572428242946444,-33.572428242946444,True,True,True,True,2
239,401112160.0,2019.0,4.0,regular,2019-09-21T16:00:00.000Z,False,False,84.0,Indiana,38.0,41.0,Connecticut,3.0,3.0,1499.194984459948,2.0,1484.014132897857,0.5575684652271963,0.4424315347728038,3.6084184222937266,1527.9315902721498,1455.2775270856553,28.736605812201788,-28.736605812201788,True,True,True,True,2
240,401112215.0,2019.0,4.0,regular,2019-09-21T16:00:00.000Z,False,True,77.0,Northwestern,10.0,127.0,Michigan State,31.0,3.0,1503.396834654901,3.0,1540.298928302826,0.48287820755170446,0.5171217924482956,3.143775127986024,1476.0717456774457,1567.6240172802814,-27.32508897745538,27.32508897745538,False,True,True,True,2
241,401112224.0,2019.0,4.0,regular,2019-09-21T16:00:00.000Z,False,True,275.0,Wisconsin,35.0,130.0,Michigan,14.0,2.0,1569.5236160285408,2.0,1536.3718213069142,0.5829143433133923,0.4170856566866077,3.1383340008880163,1593.084789786462,1512.810647548993,23.561173757921097,-23.561173757921097,True,True,True,True,2
242,401110797.0,2019.0,4.0,regular,2019-09-21T16:00:00.000Z,False,False,333.0,Alabama,49.0,2572.0,Southern Mississippi,7.0,3.0,1585.2423160870942,3.0,1502.1864592339557,0.6506777158239299,0.34932228417607014,3.9087664553234225,1609.819862163813,1477.6089131572369,24.577546076718818,-24.577546076718818,True,True,True,True,2
243,401114355.0,2019.0,4.0,regular,2019-09-21T17:00:00.000Z,False,False,113.0,UMass,28.0,324.0,Coastal Carolina,62.0,3.0,1402.6619394344075,3.0,1508.5448616747751,0.3856583038342096,0.6143416961657904,3.735113866529725,1376.7333412233247,1534.473459885858,-25.92859821108277,25.92859821108277,False,True,True,True,2
244,401119268.0,2019.0,4.0,regular,2019-09-21T18:00:00.000Z,False,False,195.0,Ohio,25.0,309.0,Louisiana,45.0,3.0,1477.8225682918096,3.0,1514.1439938607957,0.4837129231846022,0.5162870768153979,3.095630488809042,1450.869431780668,1541.0971303719373,-26.953136511141565,26.953136511141565,False,True,True,True,2
245,401119267.0,2019.0,4.0,regular,2019-09-21T19:00:00.000Z,False,False,2199.0,Eastern Michigan,34.0,2115.0,Central Connecticut,29.0,3.0,1509.3739048712011,0,1204,0.870093427089927,0.12990657291007296,2.0805534360771847,1514.2389010706684,1199.1350038005328,4.864996199467214,-4.864996199467214,True,True,True,False,1
246,401119269.0,2019.0,4.0,regular,2019-09-21T19:00:00.000Z,False,False,2006.0,Akron,7.0,2653.0,Troy,35.0,3.0,1423.3337709586817,3.0,1491.3806374867372,0.4383656384261253,0.5616343615738747,3.4747718932761096,1395.9158001698213,1518.7986082755976,-27.41797078886043,27.41797078886043,False,True,True,True,2
247,401112461.0,2019.0,4.0,regular,2019-09-21T19:30:00.000Z,False,False,221.0,Pittsburgh,35.0,2116.0,UCF,34.0,3.0,1479.3436124573248,3.0,1564.3547267755432,0.4144857943126638,0.5855142056873363,0.6673594660772024,1486.377084515711,1557.321254717157,7.033472058386224,-7.033472058386224,True,True,True,True,2
248,401114265.0,2019.0,4.0,regular,2019-09-21T19:30:00.000Z,False,False,5.0,UAB,35.0,6.0,South Alabama,3.0,2.0,1527.095697245348,3.0,1455.3919877044016,0.6356819940685164,0.3643180059314835,3.614307213572738,1550.7973267890548,1431.6903581606948,23.70162954370676,-23.70162954370676,True,True,True,True,2
249,401112457.0,2019.0,4.0,regular,2019-09-21T19:30:00.000Z,False,True,52.0,Florida State,35.0,97.0,Louisville,24.0,3.0,1473.7035236631073,3.0,1511.9504118580642,0.48094542785445904,0.519054572145541,2.442444869851833,1496.5232428474876,1489.1306926736838,22.819719184380347,-22.819719184380347,True,True,True,True,2
250,401114235.0,2019.0,4.0,regular,2019-09-21T19:30:00.000Z,False,False,252.0,BYU,19.0,264.0,Washington,45.0,3.0,1498.5613515955542,3.0,1534.3269716608756,0.48451198383839134,0.5154880161616087,3.3503030782776726,1469.342635759063,1563.545687497367,-29.218715836491356,29.218715836491356,False,True,True,True,2
251,401117509.0,2019.0,4.0,regular,2019-09-21T19:30:00.000Z,False,False,202.0,Tulsa,24.0,2751.0,Wyoming,21.0,3.0,1477.862457158525,3.0,1540.2219331060824,0.4464416566634641,0.5535583433365359,1.348082666299693,1491.2948204924012,1526.7895697722063,13.432363333876083,-13.432363333876083,True,True,True,True,2
252,401112253.0,2019.0,4.0,regular,2019-09-21T19:30:00.000Z,False,False,194.0,Ohio State,76.0,193.0,Miami (OH),5.0,3.0,1591.8093371977125,3.0,1458.308992729503,0.7134912968873547,0.2865087031126454,4.552947994280748,1615.289603250965,1434.8287266762504,23.480266053252535,-23.480266053252535,True,True,True,True,2
253,401117870.0,2019.0,4.0,regular,2019-09-21T19:30:00.000Z,False,False,2084.0,Buffalo,38.0,218.0,Temple,22.0,3.0,1453.573837596106,3.0,1523.4057985168233,0.43583734038435956,0.5641626596156404,2.7460488107654193,1481.45976520539,1495.5198709075391,27.88592760928418,-27.88592760928418,True,True,True,True,2
254,401110804.0,2019.0,4.0,regular,2019-09-21T19:30:00.000Z,False,True,245.0,Texas A&M,20.0,2.0,Auburn,28.0,3.0,1518.3608600083883,3.0,1567.2592112694942,0.4656616466895934,0.5343383533104066,2.2471713844734413,1499.5252725172109,1586.0947987606717,-18.83558749117742,18.83558749117742,False,True,True,True,2
255,401112131.0,2019.0,4.0,regular,2019-09-21T19:30:00.000Z,False,False,2628.0,TCU,38.0,2567.0,SMU,41.0,3.0,1539.8395017856458,3.0,1567.0260376628878,0.4968533634694873,0.5031466365305127,1.4036398636249665,1527.2862444134912,1579.5792950350424,-12.553257372154576,12.553257372154576,False,True,True,True,2
256,401119266.0,2019.0,4.0,regular,2019-09-21T19:30:00.000Z,False,True,2309.0,Kent State,62.0,189.0,Bowling Green,20.0,3.0,1452.221394503723,3.0,1444.984970660047,0.5462592728715822,0.45374072712841784,3.77361259759266,1483.041745534511,1414.1646196292593,30.820351030787833,-30.820351030787833,True,True,True,True,2
257,401112459.0,2019.0,4.0,regular,2019-09-21T19:30:00.000Z,False,False,153.0,North Carolina,31.0,2026.0,Appalachian State,34.0,3.0,1508.5833551224132,2.0,1533.2217040971511,0.5005204574742989,0.4994795425257012,1.4019956603658734,1495.9522599549537,1545.8527992646107,-12.631095167459534,12.631095167459534,False,True,True,True,2
258,401110803.0,2019.0,4.0,regular,2019-09-21T20:00:00.000Z,False,True,142.0,Missouri,34.0,2579.0,South Carolina,14.0,3.0,1524.8105117786804,3.0,1472.1691817381327,0.6099113083943328,0.3900886916056672,3.1191572496447484,1546.711975246353,1450.2677182704601,21.901463467672556,-21.901463467672556,True,True,True,True,2
259,401112458.0,2019.0,4.0,regular,2019-09-21T20:00:00.000Z,False,False,2390.0,Miami,17.0,2117.0,Central Michigan,12.0,3.0,1488.8956733188315,3.0,1500.2253482702927,0.5196630332018634,0.48033696679813664,1.7825794484435005,1504.3079718149884,1484.8130497741358,15.412298496156836,-15.412298496156836,True,True,True,True,2
260,401110802.0,2019.0,4.0,regular,2019-09-21T20:00:00.000Z,False,True,344.0,Mississippi State,28.0,96.0,Kentucky,13.0,3.0,1528.4304090307776,3.0,1525.9385035313067,0.5394816652047788,0.46051833479522125,2.7757327511978596,1551.4393738703052,1502.929538691779,23.008964839527607,-23.008964839527607,True,True,True,True,2
261,401112099.0,2019.0,4.0,regular,2019-09-21T20:30:00.000Z,False,True,2305.0,Kansas,24.0,277.0,West Virginia,29.0,3.0,1521.272923099478,3.0,1503.2566242542057,0.5615910391148965,0.4384089608851035,1.777205530164007,1503.3077944921781,1521.2217528615056,-17.965128607299903,17.965128607299903,False,True,True,True,2
262,401114340.0,2019.0,4.0,regular,2019-09-21T20:30:00.000Z,False,False,167.0,New Mexico,55.0,166.0,New Mexico State,52.0,3.0,1474.9963826343517,3.0,1415.5539875227857,0.6191847868940175,0.3808152131059826,1.4247911794098702,1484.7628614534847,1405.7875087036527,9.766478819132999,-9.766478819132999,True,True,True,True,2
263,401114263.0,2019.0,4.0,regular,2019-09-21T22:00:00.000Z,False,False,2226.0,Florida Atlantic,42.0,2681.0,Wagner,7.0,3.0,1467.1985592394667,1.0,1200.0750617082456,0.8431160202704265,0.15688397972957344,4.078761190657491,1478.7166204226905,1188.5570005250217,11.518061183223836,-11.518061183223836,True,True,True,False,1
264,401114349.0,2019.0,4.0,regular,2019-09-21T22:00:00.000Z,False,False,2335.0,Liberty,62.0,2261.0,Hampton,27.0,3.0,1470.6193903485664,0,1204,0.8427318030281743,0.15726819697182579,4.077697699691314,1482.1626493190454,1192.456741029521,11.543258970478973,-11.543258970478973,True,True,True,False,1
265,401116697.0,2019.0,4.0,regular,2019-09-21T22:00:00.000Z,False,False,151.0,East Carolina,19.0,2729.0,William & Mary,7.0,3.0,1456.1305801471642,2.0,1195.027102885458,0.8384775960306086,0.16152240396939146,2.9103608780761325,1464.5921728851802,1186.565510147442,8.461592738015952,-8.461592738015952,True,True,True,False,1
266,401114195.0,2019.0,4.0,regular,2019-09-21T23:00:00.000Z,False,True,24.0,Stanford,6.0,2483.0,Oregon,21.0,3.0,1471.3636470137976,3.0,1531.0306077626747,0.45027514316052925,0.5497248568394708,2.849881339523558,1448.2654939071967,1554.1287608692755,-23.098153106600876,23.098153106600876,False,True,True,True,2
267,401121942.0,2019.0,4.0,regular,2019-09-21T23:00:00.000Z,False,True,326.0,Texas State,37.0,2247.0,Georgia State,34.0,3.0,1428.8458856750742,3.0,1490.1379689391438,0.44796062809946313,0.5520393719005369,1.3487189987688128,1442.247713476186,1476.736141138032,13.401827801111722,-13.401827801111722,True,True,True,True,2
268,401112460.0,2019.0,4.0,regular,2019-09-21T23:00:00.000Z,False,False,152.0,NC State,34.0,2050.0,Ball State,23.0,3.0,1509.4577004887958,3.0,1462.0435232222815,0.6027291206942946,0.39727087930570537,2.5396407296743826,1527.6183559931656,1443.8828677179117,18.160655504369743,-18.160655504369743,True,True,True,True,2
269,401121941.0,2019.0,4.0,regular,2019-09-21T23:00:00.000Z,False,False,2032.0,Arkansas State,41.0,79.0,Southern Illinois,28.0,3.0,1482.5477565798699,2.0,1248.1143222442265,0.8165908757625726,0.18340912423742728,2.953818113603891,1492.299386060579,1238.3626927635173,9.751629480709198,-9.751629480709198,True,True,True,False,1
270,401112075.0,2019.0,4.0,regular,2019-09-21T23:00:00.000Z,False,False,242.0,Rice,13.0,239.0,Baylor,21.0,3.0,1424.8611627118241,2.0,1543.0449757131144,0.3690233008971794,0.6309766991028206,2.3219600752113276,1409.437730024717,1558.4684084002215,-15.423432687107152,15.423432687107152,False,True,True,True,2
271,401112463.0,2019.0,4.0,regular,2019-09-21T23:00:00.000Z,False,False,258.0,Virginia,28.0,295.0,Old Dominion,17.0,3.0,1551.5013676872838,2.0,1480.0435076863973,0.6353541789547409,0.3646458210452591,2.568328118482013,1568.358909765879,1463.1859656078022,16.85754207859509,-16.85754207859509,True,True,True,True,2
272,401114264.0,2019.0,4.0,regular,2019-09-21T23:30:00.000Z,False,True,249.0,North Texas,45.0,2636.0,UT San Antonio,3.0,3.0,1468.2995748959468,3.0,1450.3939165504137,0.561434224534711,0.43856577546528897,3.792063476161161,1498.2348215585987,1420.4586698877617,29.935246662651934,-29.935246662651934,True,True,True,True,2
273,401112456.0,2019.0,4.0,regular,2019-09-21T23:30:00.000Z,False,False,228.0,Clemson,52.0,2429.0,Charlotte,10.0,3.0,1583.3789467909994,3.0,1511.0637347417571,0.6364968234169796,0.3635031765830205,3.889034833254324,1608.8251240741388,1485.6175574586177,25.446177283139377,-25.446177283139377,True,True,True,True,2
274,401110798.0,2019.0,4.0,regular,2019-09-21T23:30:00.000Z,False,False,8.0,Arkansas,24.0,23.0,San José State,31.0,3.0,1508.0213516635301,2.0,1477.6969434001057,0.5789520397871322,0.42104796021286783,2.051168598947293,1486.6458432659888,1499.072451797647,-21.375508397541353,21.375508397541353,False,True,True,True,2
275,401112125.0,2019.0,4.0,regular,2019-09-21T23:30:00.000Z,False,True,251.0,Texas,36.0,197.0,Oklahoma State,30.0,3.0,1539.3975934252287,3.0,1563.5512382699478,0.5012180005682003,0.4987819994317996,1.924778145540647,1556.6783978793458,1546.2704338158308,17.28080445411706,-17.28080445411706,True,True,True,True,2
276,401112148.0,2019.0,4.0,regular,2019-09-22T00:00:00.000Z,False,True,356.0,Illinois,38.0,158.0,Nebraska,42.0,3.0,1535.764377775411,3.0,1539.1750752628182,0.5310295763948835,0.46897042360511654,1.61193692571701,1520.3566264843132,1554.582826553916,-15.407751291097838,15.407751291097838,False,True,True,True,2
277,401110800.0,2019.0,4.0,regular,2019-09-22T00:00:00.000Z,False,False,61.0,Georgia,23.0,87.0,Notre Dame,17.0,3.0,1571.7831714331473,3.0,1559.6279887830824,0.5532676967461214,0.44673230325387864,1.9567211961162434,1587.5175216349478,1543.893638581282,15.734350201800453,-15.734350201800453,True,True,True,True,2
278,401114266.0,2019.0,4.0,regular,2019-09-22T00:00:00.000Z,False,False,2638.0,UTEP,21.0,2440.0,Nevada,37.0,2.0,1473.7301882698598,3.0,1479.3109346315966,0.5279174867441703,0.47208251325582967,2.84041864223962,1446.7390681934362,1506.3020547080203,-26.991120076423613,26.991120076423613,False,True,True,True,2
279,401117510.0,2019.0,4.0,regular,2019-09-22T02:00:00.000Z,False,False,278.0,Fresno State,34.0,16.0,Sacramento State,20.0,2.0,1469.0022678595299,2.0,1197.5546773643123,0.8463804025515439,0.15361959744845607,3.0892136573849682,1477.5444155121654,1189.0125297116767,8.542147652635549,-8.542147652635549,True,True,True,False,1
280,401114155.0,2019.0,4.0,regular,2019-09-22T02:00:00.000Z,False,True,9.0,Arizona State,31.0,38.0,Colorado,34.0,3.0,1546.9872831854389,3.0,1516.0811335585756,0.5797681420521571,0.4202318579478429,1.3670891511836436,1532.7205779158137,1530.3478388282008,-14.266705269625163,14.266705269625163,False,True,True,True,2
281,401117507.0,2019.0,4.0,regular,2019-09-22T02:15:00.000Z,False,False,36.0,Colorado State,35.0,2649.0,Toledo,41.0,3.0,1458.5235170380217,3.0,1488.8669458374402,0.492310794053477,0.5076892059465229,1.9731244035330402,1441.0384890843682,1506.3519737910938,-17.48502795365357,17.48502795365357,False,True,True,True,2
282,401117508.0,2019.0,4.0,regular,2019-09-22T02:30:00.000Z,False,True,21.0,San Diego State,17.0,328.0,Utah State,23.0,3.0,1550.2906951373002,2.0,1500.4157368082874,0.6061159928449145,0.39388400715508565,1.9027734461746264,1529.5312696405329,1521.1751623050548,-20.759425496767335,20.759425496767335,False,True,True,True,2
283,401114215.0,2019.0,4.0,regular,2019-09-22T02:30:00.000Z,False,True,265.0,Washington State,63.0,26.0,UCLA,67.0,3.0,1559.3032493945482,3.0,1430.707312829801,0.7076854537006237,0.2923145462993763,1.5205572387017556,1539.9338770862767,1450.0766851380724,-19.369372308271522,19.369372308271522,False,True,True,True,2
284,401117511.0,2019.0,4.0,regular,2019-09-22T03:59:00.000Z,False,False,62.0,Hawai'i,35.0,2110.0,Central Arkansas,16.0,3.0,1496.5211570296474,1.0,1232.5001046832015,0.8407392698834993,0.15926073011650066,3.4042782385659383,1506.2801781099345,1222.7410836029144,9.759021080287084,-9.759021080287084,True,True,True,False,1
285,401117871.0,2019.0,5.0,regular,2019-09-27T00:00:00.000Z,False,True,235.0,Memphis,35.0,2426.0,Navy,23.0,3.0,1556.071254982537,3.0,1537.4892901823719,0.5623925840155228,0.4376074159844772,2.5867983556386287,1576.4472935760475,1517.1132515888614,20.37603859351043,-20.37603859351043,True,True,True,True,2
286,401112465.0,2019.0,5.0,regular,2019-09-27T23:00:00.000Z,False,True,259.0,Virginia Tech,10.0,150.0,Duke,45.0,3.0,1512.1028072503282,3.0,1511.4412062838355,0.5368630038162029,0.46313699618379717,3.582441598990521,1477.483760809385,1546.0602527247786,-34.619046440943066,34.619046440943066,False,True,True,True,2
287,401117512.0,2019.0,5.0,regular,2019-09-28T00:00:00.000Z,False,True,2005.0,Air Force,41.0,23.0,San José State,24.0,4.0,1511.6490303906928,4.0,1499.072451797647,0.5538671735632132,0.4461328264367868,2.9069899339751784,1534.9932958327101,1475.7281863556298,23.34426544201733,-23.34426544201733,True,True,True,True,2
288,401112204.0,2019.0,5.0,regular,2019-09-28T00:00:00.000Z,False,True,120.0,Maryland,0.0,213.0,Penn State,59.0,3.0,1532.9321636038087,3.0,1556.3902238896494,0.5022190150562462,0.49778098494375383,4.1384720746853905,1495.5206149584558,1593.8017725350023,-37.41154864535292,37.41154864535292,False,True,True,True,2
289,401114156.0,2019.0,5.0,regular,2019-09-28T02:30:00.000Z,False,True,25.0,California,17.0,9.0,Arizona State,24.0,4.0,1549.8534634345178,4.0,1532.7205779158137,0.5603386065636627,0.4396613934363372,2.0633726654707747,1529.0420908790718,1553.5319504712597,-20.81137255544604,20.81137255544604,False,True,True,True,2
290,401112225.0,2019.0,5.0,regular,2019-09-28T16:00:00.000Z,False,True,130.0,Michigan,52.0,164.0,Rutgers,0.0,4.0,1512.810647548993,4.0,1472.5981150955154,0.592761595545715,0.40723840445428505,4.044213766893025,1542.4559124596212,1442.9528501848872,29.645264910628157,-29.645264910628157,True,True,True,True,2
291,401112100.0,2019.0,5.0,regular,2019-09-28T16:00:00.000Z,False,True,2628.0,TCU,51.0,2305.0,Kansas,14.0,4.0,1527.2862444134912,4.0,1503.3077944921781,0.570022419037246,0.42997758096275396,3.6776701733990937,1555.7499274587574,1474.844111446912,28.46368304526618,-28.46368304526618,True,True,True,True,2
292,401119270.0,2019.0,5.0,regular,2019-09-28T16:00:00.000Z,False,True,193.0,Miami (OH),34.0,2084.0,Buffalo,20.0,4.0,1434.8287266762504,4.0,1481.45976520539,0.46891059241824856,0.5310894075817515,2.651841953686063,1460.1792997755547,1456.1091921060859,25.350573099304256,-25.350573099304256,True,True,True,True,2
293,401119271.0,2019.0,5.0,regular,2019-09-28T16:00:00.000Z,False,True,2711.0,Western Michigan,31.0,2117.0,Central Michigan,15.0,4.0,1489.4818520035533,4.0,1484.8130497741358,0.5425933574919214,0.45740664250807866,2.8392387277389046,1512.8582117707647,1461.4366900069244,23.376359767211397,-23.376359767211397,True,True,True,True,2
294,401110811.0,2019.0,5.0,regular,2019-09-28T16:00:00.000Z,False,False,238.0,Vanderbilt,24.0,2459.0,Northern Illinois,18.0,4.0,1421.8327156757168,3.0,1456.3802346985037,0.48626347317205376,0.5137365268279462,1.9158251464680682,1439.5488440973274,1438.664106276893,17.71612842161062,-17.71612842161062,True,True,True,True,2
295,401112471.0,2019.0,5.0,regular,2019-09-28T16:00:00.000Z,False,False,183.0,Syracuse,41.0,107.0,Holy Cross,3.0,4.0,1495.9490094754985,1.0,1193.627561221932,0.8680943735645502,0.13190562643544973,4.247208050102983,1506.033160967608,1183.5434097298225,10.084151492109413,-10.084151492109413,True,True,True,False,1
296,401110807.0,2019.0,5.0,regular,2019-09-28T16:00:00.000Z,True,True,8.0,Arkansas,27.0,245.0,Texas A&M,31.0,4.0,1486.6458432659888,4.0,1499.5252725172109,0.5174358307779447,0.4825641692220552,1.6189155068587793,1471.567515241475,1514.6036005417247,-15.078328024513894,15.078328024513894,False,True,True,True,2
297,401112117.0,2019.0,5.0,regular,2019-09-28T16:00:00.000Z,False,True,201.0,Oklahoma,55.0,2641.0,Texas Tech,16.0,3.0,1563.1740498841787,3.0,1514.1511734627404,0.6049443739454837,0.3950556260545163,3.772952631662078,1590.003520835734,1487.321702511185,26.829470951555322,-26.829470951555322,True,True,True,True,2
298,401112247.0,2019.0,5.0,regular,2019-09-28T16:00:00.000Z,False,True,275.0,Wisconsin,24.0,77.0,Northwestern,15.0,4.0,1593.084789786462,4.0,1476.0717456774457,0.6937038712475035,0.30629612875249645,2.4319341944319026,1606.4928463108974,1462.6636891530102,13.408056524435551,-13.408056524435551,True,True,True,True,2
299,401112193.0,2019.0,5.0,regular,2019-09-28T16:00:00.000Z,False,False,2294.0,Iowa,48.0,2393.0,Middle Tennessee,3.0,3.0,1561.5443416375165,3.0,1453.5210218416953,0.6825994701809047,0.3174005298190953,4.026340805794219,1584.5476703273605,1430.5176931518513,23.00332868984401,-23.00332868984401,True,True,True,True,2
300,401117213.0,2019.0,5.0,regular,2019-09-28T16:00:00.000Z,False,False,2649.0,Toledo,28.0,252.0,BYU,21.0,4.0,1506.3519737910938,4.0,1469.342635759063,0.5883029912906214,0.41169700870937864,2.1150213323312927,1522.0254369968854,1453.6691725532712,15.673463205791677,-15.673463205791677,True,True,True,True,2
301,401112470.0,2019.0,5.0,regular,2019-09-28T16:30:00.000Z,False,False,221.0,Pittsburgh,17.0,48.0,Delaware,14.0,4.0,1486.377084515711,0,1204,0.8543836280364974,0.14561637196350263,1.5904313459320185,1490.5457556798408,1199.8313288358702,4.168671164129819,-4.168671164129819,True,True,True,False,1
302,401112076.0,2019.0,5.0,regular,2019-09-28T19:30:00.000Z,False,True,239.0,Baylor,23.0,66.0,Iowa State,21.0,4.0,1558.4684084002215,4.0,1531.599224157888,0.5740960892691614,0.4259039107308385,1.1121958317208658,1566.9948023763336,1523.072830181776,8.526393976112104,-8.526393976112104,True,True,True,True,2
303,401114267.0,2019.0,5.0,regular,2019-09-28T19:30:00.000Z,False,True,2429.0,Charlotte,27.0,2226.0,Florida Atlantic,45.0,4.0,1485.6175574586177,4.0,1478.7166204226905,0.545780558578264,0.4542194414217359,2.93523177477391,1456.7816935819478,1507.5524842993605,-28.83586387666992,28.83586387666992,False,True,True,True,2
304,401112161.0,2019.0,5.0,regular,2019-09-28T19:30:00.000Z,False,True,127.0,Michigan State,40.0,84.0,Indiana,31.0,4.0,1567.6240172802814,4.0,1527.9315902721498,0.5920386656404606,0.4079613343595394,2.3448916570575613,1584.8432696084328,1510.7123379439984,17.21925232815147,-17.21925232815147,True,True,True,True,2
305,401112469.0,2019.0,5.0,regular,2019-09-28T19:30:00.000Z,False,False,218.0,Temple,24.0,59.0,Georgia Tech,2.0,4.0,1495.5198709075391,3.0,1463.7253927568186,0.5810135010555237,0.4189864989444762,3.181472976399717,1519.5137669371663,1439.7314967271914,23.993896029627194,-23.993896029627194,True,True,True,True,2
306,401112467.0,2019.0,5.0,regular,2019-09-28T19:30:00.000Z,False,True,153.0,North Carolina,20.0,228.0,Clemson,21.0,4.0,1495.9522599549537,4.0,1608.8251240741388,0.3761699669086071,0.623830033091393,0.7306329216922989,1491.0051010393977,1613.7722829896948,-4.947158915555974,4.947158915555974,False,True,True,True,2
307,401121943.0,2019.0,5.0,regular,2019-09-28T19:30:00.000Z,False,True,2026.0,Appalachian State,56.0,324.0,Coastal Carolina,37.0,4.0,1545.8527992646107,4.0,1534.473459885858,0.5521635800540056,0.44783641994599444,3.0113080445599074,1570.1271207171558,1510.1991384333128,24.27432145254511,-24.27432145254511,True,True,True,True,2
308,401114356.0,2019.0,5.0,regular,2019-09-28T19:30:00.000Z,False,False,113.0,UMass,37.0,2006.0,Akron,29.0,4.0,1376.7333412233247,4.0,1395.9158001698213,0.5083713322273223,0.49162866777267766,2.178231920792334,1396.0092038550677,1376.6399375380784,19.27586263174294,-19.27586263174294,True,True,True,True,2
309,401110806.0,2019.0,5.0,regular,2019-09-28T19:30:00.000Z,False,True,333.0,Alabama,59.0,145.0,Ole Miss,31.0,4.0,1609.819862163813,4.0,1495.101774637904,0.690889688838545,0.30911031116145504,3.5525416403679118,1629.5861526974397,1475.3354841042774,19.766290533626716,-19.766290533626716,True,True,True,True,2
310,401114221.0,2019.0,5.0,regular,2019-09-28T19:30:00.000Z,False,True,264.0,Washington,28.0,30.0,USC,14.0,4.0,1563.545687497367,4.0,1550.9109246879568,0.5539499340151207,0.44605006598487934,2.7236925690914022,1585.4139460003505,1529.0426661849733,21.868258502983508,-21.868258502983508,True,True,True,True,2
311,401112472.0,2019.0,5.0,regular,2019-09-28T19:30:00.000Z,False,False,87.0,Notre Dame,35.0,258.0,Virginia,20.0,4.0,1543.893638581282,4.0,1568.358909765879,0.5007695360168515,0.49923046398314846,2.7420950409710105,1568.5345114138993,1543.7180369332616,24.640872832617333,-24.640872832617333,True,True,True,True,2
312,401112232.0,2019.0,5.0,regular,2019-09-28T19:30:00.000Z,False,True,2509.0,Purdue,31.0,135.0,Minnesota,38.0,3.0,1481.812500651037,3.0,1528.7508884480947,0.4684700156809485,0.5315299843190515,2.1247749557036046,1463.895420228332,1546.6679688707998,-17.917080422705112,17.917080422705112,False,True,True,True,2
