Game ID,Home,Home Elo,Home Score,Away,Away Elo,Away Score,Obs. Spread,Pred. Spread,Elo Diff.,Home Win,Away Win
734,UNC-Charlotte,1414.8,23,Florida Int'l,1423.54,48,25,0.87,8.74,0,1
735,Hampton,1311.8,27,Gardner-Webb,1255.48,35,8,5.63,56.32,0,1
736,Fordham,1279.64,30,Georgetown DC,1340.76,27,3,6.11,61.12,1,0
737,South Carolina,1484.79,20,Georgia,1729.6,17,3,24.48,244.81,1,0
738,Alabama A&M,1345.26,10,Grambling St,1413.49,23,13,6.82,68.22,0,1
739,Cornell NY,1400.85,22,Harvard,1410.22,35,13,0.94,9.37,0,1
740,Cincinnati,1625.38,38,Houston,1457.12,23,15,16.83,168.26,1,0
741,Norfolk St,1370.73,49,Howard,1200.94,21,28,16.98,169.79,1,0
743,Michigan,1688.55,42,Illinois,1528.31,25,17,16.02,160.24,1,0
744,Rutgers,1370.35,0,Indiana,1579.29,35,35,20.89,208.94,0,1
745,Western Illinois,1229.84,10,Indiana St,1374.3,20,10,14.45,144.46,0,1
746,Penn State,1676.97,17,Iowa,1627.71,12,5,4.93,49.27,1,0
747,Alabama St,1331.46,31,Jackson St,1257.78,16,15,7.37,73.67,1,0
748,Morehead St,1279.54,30,Jacksonville FL,1244.32,22,8,3.52,35.22,1,0
749,Villanova,1512.39,24,James Madison,1627.06,38,14,11.47,114.68,0,1
750,Charleston Southern,1362.14,23,Kennesaw St,1521.46,45,22,15.93,159.31,0,1
751,Arkansas,1390.88,20,Kentucky,1571.23,24,4,18.04,180.35,0,1
752,Massachusetts,1235.37,21,Louisiana Tech,1485.98,69,48,25.06,250.61,0,1
753,Florida,1675.82,28,LSU,1743.48,42,14,6.77,67.66,0,1
754,Richmond,1375.92,24,Maine,1401.49,17,7,2.56,25.57,1,0
755,Old Dominion,1249.03,17,Marshall,1454.56,31,14,20.55,205.53,0,1
756,Nebraska,1503.07,7,Minnesota,1670.26,34,27,16.72,167.19,0,1
757,Mississippi,1507.86,27,Missouri,1530.34,38,11,2.25,22.48,0,1
758,South Dakota,1402.91,45,Missouri St,1234.4,10,35,16.85,168.5,1,0
759,Presbyterian,1227.45,0,Monmouth NJ,1531.41,45,45,30.4,303.96,0,1
760,Sacramento St,1510.47,34,Montana St,1523.76,21,13,1.33,13.29,1,0
761,Delaware St,1187.72,3,Morgan St,1260.87,34,31,7.31,73.15,0,1
763,Northwestern St,1259.83,35,Nicholls St,1436.93,45,10,17.71,177.1,0,1
764,Northern Iowa,1482.79,14,North Dakota St,1649.89,46,32,16.71,167.09,0,1
765,Southern Cal,1598.89,27,Notre Dame,1663.92,30,3,6.5,65.03,0,1
766,Northern Illinois,1388.32,39,Ohio U.,1495.01,36,3,10.67,106.69,1,0
767,Utah,1703.18,52,Oregon St,1507.36,7,45,19.58,195.82,1,0
768,Sacred Heart,1392.15,24,Pennsylvania,1368.22,38,14,2.39,23.93,0,1
769,Idaho,1351.29,0,Portland St,1346.32,24,24,0.5,4.97,0,1
770,Maryland,1423.66,14,Purdue,1468.85,40,26,4.52,45.18,0,1
771,Lamar,1241.53,20,Sam Houston St,1466.68,17,3,22.51,225.15,1,0
772,Wyoming,1574.5,22,San Diego St,1564.75,26,4,0.97,9.75,0,1
773,Incarnate Word,1316.83,27,SE Louisiana,1491.06,21,6,17.42,174.23,1,0
774,Florida A&M,1455.32,42,South Carolina St,1470.18,38,4,1.49,14.86,1,0
775,Brigham Young,1541.81,23,South Florida,1456.26,27,4,8.55,85.54,0,1
776,Illinois St,1459.0,21,Southern Illinois,1464.33,7,14,0.53,5.33,1,0
777,North Texas,1359.26,27,Southern Miss,1466.81,45,18,10.76,107.55,0,1
778,Prairie View A&M,1385.85,28,Southern U.,1406.27,34,6,2.04,20.43,0,1
779,Robert Morris PA,1385.08,20,St Francis PA,1360.67,17,3,2.44,24.41,1,0
780,New Hampshire,1429.99,20,Stony Brook,1344.29,14,6,8.57,85.69,1,0
781,Memphis,1667.3,28,Temple,1539.7,30,2,12.76,127.6,0,1
782,Mississippi St,1524.09,10,Tennessee,1572.29,20,10,4.82,48.2,0,1
783,Murray St,1302.9,31,Tennessee St,1246.86,17,14,5.6,56.04,1,0
784,Tennessee-Martin,1406.89,55,Tennessee Tech,1320.22,14,41,8.67,86.67,1,0
785,Oklahoma,1674.73,34,Texas,1537.72,27,7,13.7,137.02,1,0
786,Alabama,1730.52,47,Texas A&M,1613.82,28,19,11.67,116.71,1,0
788,Alabama-Birmingham,1471.39,33,Texas-San Antonio,1309.18,14,19,16.22,162.21,1,0
789,Western Carolina,1248.32,17,The Citadel,1409.07,35,18,16.07,160.75,0,1
790,Albany NY,1471.51,38,Towson,1463.92,21,17,0.76,7.59,1,0
791,Connecticut,1343.13,7,Tulane,1523.84,49,42,18.07,180.71,0,1
792,Navy,1600.05,45,Tulsa,1388.96,17,28,21.11,211.09,1,0
793,Cal Poly SLO,1283.16,24,UC-Davis,1371.51,48,24,8.84,88.35,0,1
794,Dayton,1459.86,41,Valparaiso,1173.23,28,13,28.66,286.63,1,0
795,UNLV,1375.75,34,Vanderbilt,1412.55,10,24,3.68,36.8,1,0
796,Rhode Island,1265.27,17,Virginia Tech,1611.9,34,17,34.66,346.63,0,1
797,Samford,1367.68,41,VMI,1315.06,48,7,5.26,52.62,0,1
798,Louisville,1552.26,62,Wake Forest,1582.47,59,3,3.02,30.21,1,0
799,Southern Utah,1232.93,14,Weber St,1505.75,29,15,27.28,272.82,0,1
800,Iowa St,1627.41,38,West Virginia,1455.98,14,24,17.14,171.43,1,0
801,Army,1499.6,8,Western Kentucky,1493.81,17,9,0.58,5.8,0,1
802,Miami OH,1500.73,16,Western Michigan,1541.63,38,22,4.09,40.9,0,1
803,Michigan St,1522.86,0,Wisconsin,1683.44,38,38,16.06,160.58,0,1
804,South Dakota St,1522.58,38,Youngstown St,1407.51,28,10,11.51,115.06,1,0
805,South Alabama,1319.7,13,Troy,1507.77,37,24,18.81,188.07,0,1
806,Louisiana-Lafayette,1640.8,37,Arkansas St,1516.71,20,17,12.41,124.09,1,0
807,East Tennessee St,1283.31,13,Chattanooga,1373.88,16,3,9.06,90.58,0,1
808,UCLA,1456.93,34,Stanford,1445.65,16,18,1.13,11.28,1,0
809,Marshall,1454.56,36,Florida Atlantic,1528.24,31,5,7.37,73.68,1,0
810,UNLV,1375.75,27,Fresno St,1461.2,56,29,8.55,85.45,0,1
811,Ohio State,1782.52,52,Northwestern,1432.86,3,49,34.97,349.65,1,0
812,Pittsburgh,1514.67,27,Syracuse,1463.14,20,7,5.15,51.53,1,0
813,Stephen F. Austin,1263.01,24,Abilene Christian,1354.72,31,7,9.17,91.71,0,1
814,Buffalo,1541.82,21,Akron,1242.49,0,21,29.93,299.33,1,0
815,Tennessee,1572.29,13,Alabama,1730.52,35,22,15.82,158.24,0,1
816,Old Dominion,1249.03,14,Alabama-Birmingham,1471.39,38,24,22.24,222.36,0,1
817,Rhode Island,1265.27,28,Albany NY,1471.51,35,7,20.62,206.24,0,1
818,Louisiana-Monroe,1455.67,7,Appalachian St,1675.51,52,45,21.98,219.83,0,1
819,Auburn,1654.33,51,Arkansas,1390.88,10,41,26.35,263.45,1,0
820,Toledo,1442.01,14,Ball St,1452.32,52,38,1.03,10.31,0,1
821,Norfolk St,1370.73,22,Bethune-Cookman,1398.87,35,13,2.81,28.13,0,1
822,North Carolina St,1450.19,24,Boston College,1523.54,45,21,7.34,73.35,0,1
823,Central Michigan,1512.82,38,Bowling Green,1340.8,20,18,17.2,172.02,1,0
824,Boise St,1655.03,25,Brigham Young,1541.81,28,3,11.32,113.22,0,1
825,Princeton,1507.98,65,Brown,1318.72,22,43,18.93,189.25,1,0
827,Oregon St,1507.36,21,California,1503.04,17,4,0.43,4.32,1,0
828,Hampton,1311.8,16,Campbell,1388.35,31,15,7.65,76.55,0,1
829,Bryant,1267.87,14,Central Conn St,1543.52,52,38,27.56,275.65,0,1
830,East Carolina,1425.53,28,Central Florida,1641.4,41,13,21.59,215.87,0,1
832,Tulsa,1388.96,13,Cincinnati,1625.38,24,11,23.64,236.43,0,1
833,Pennsylvania,1368.22,6,Columbia,1313.66,44,38,5.46,54.56,0,1
834,Houston,1457.12,24,Connecticut,1343.13,17,7,11.4,113.99,1,0
835,Colgate,1271.22,21,Cornell NY,1400.85,20,1,12.96,129.64,1,0
836,New Hampshire,1429.99,10,Delaware,1341.12,16,6,8.89,88.86,0,1
838,Western Michigan,1541.63,27,Eastern Michigan,1468.97,34,7,7.27,72.66,0,1
839,UTEP,1209.29,17,Florida Int'l,1423.54,32,15,21.42,214.25,0,1
840,Lehigh,1284.05,30,Fordham,1279.64,27,3,0.44,4.42,1,0
841,The Citadel,1409.07,27,Furman,1483.81,10,17,7.47,74.74,1,0
842,Lafayette,1255.7,10,Georgetown DC,1340.76,14,4,8.51,85.06,0,1
843,Kentucky,1571.23,0,Georgia,1729.6,21,21,15.84,158.36,0,1
844,Coastal Carolina,1455.26,27,Georgia Southern,1502.44,30,3,4.72,47.18,0,1
845,Army,1499.6,21,Georgia St,1534.13,28,7,3.45,34.53,0,1
846,Air Force,1623.68,56,Hawai`i,1531.49,26,30,9.22,92.19,1,0
847,Harvard,1410.22,31,Holy Cross,1405.18,21,10,0.5,5.04,1,0
848,Idaho St,1234.34,21,Idaho,1351.29,45,24,11.7,116.96,0,1
849,Wisconsin,1683.44,23,Illinois,1528.31,24,1,15.51,155.13,0,1
850,Lamar,1241.53,17,Incarnate Word,1316.83,35,18,7.53,75.3,0,1
851,South Dakota St,1522.58,42,Indiana St,1374.3,23,19,14.83,148.27,1,0
852,Purdue,1468.85,20,Iowa,1627.71,26,6,15.89,158.86,0,1
853,Davidson,1443.82,49,Jacksonville FL,1244.32,19,30,19.95,199.5,1,0
854,SE Missouri St,1465.63,24,Jacksonville St,1360.37,21,3,10.53,105.26,1,0
855,TCU,1526.55,17,Kansas St,1586.54,24,7,6.0,59.99,0,1
856,Maine,1401.49,44,Liberty,1487.55,59,15,8.61,86.06,0,1
858,Southern Miss,1466.81,30,Louisiana Tech,1485.98,45,15,1.92,19.17,0,1
859,Clemson,1767.37,45,Louisville,1552.26,10,35,21.51,215.11,1,0
860,Dartmouth,1571.81,49,Marist,1278.23,7,42,29.36,293.58,1,0
861,Indiana,1579.29,34,Maryland,1423.66,28,6,15.56,155.63,1,0
862,Houston Baptist,1301.82,27,McNeese St,1397.83,42,15,9.6,96.0,0,1
863,Tulane,1523.84,17,Memphis,1667.3,47,30,14.35,143.46,0,1
864,VMI,1315.06,27,Mercer,1289.67,34,7,2.54,25.4,0,1
865,Georgia Tech,1387.92,28,Miami FL,1553.87,21,7,16.59,165.95,1,0
866,Northern Illinois,1388.32,24,Miami OH,1500.73,27,3,11.24,112.41,0,1
867,Texas A&M,1613.82,24,Mississippi,1507.86,17,7,10.6,105.95,1,0
868,LSU,1743.48,36,Mississippi St,1524.09,13,23,21.94,219.39,1,0
870,Gardner-Webb,1255.48,28,Monmouth NJ,1531.41,49,21,27.59,275.93,0,1
871,Butler,1228.19,20,Morehead St,1279.54,31,11,5.13,51.35,0,1
872,Eastern Kentucky,1425.8,34,Murray St,1302.9,27,7,12.29,122.9,1,0
873,South Florida,1456.26,3,Navy,1600.05,35,32,14.38,143.79,0,1
874,Charleston Southern,1362.14,25,North Alabama,1306.46,20,5,5.57,55.68,1,0
875,Missouri St,1234.4,0,North Dakota St,1649.89,22,22,41.55,415.48,0,1
876,Middle Tennessee St,1385.64,30,North Texas,1359.26,33,3,2.64,26.38,0,1
877,Portland St,1346.32,38,Northern Colorado,1193.32,30,8,15.3,153.01,1,0
878,South Dakota,1402.91,27,Northern Iowa,1482.79,42,15,7.99,79.89,0,1
879,Central Arkansas,1434.53,31,Northwestern St,1259.83,30,1,17.47,174.7,1,0
880,Kent St,1449.07,38,Ohio U.,1495.01,45,7,4.59,45.94,0,1
881,West Virginia,1455.98,14,Oklahoma,1674.73,52,38,21.88,218.75,0,1
882,Baylor,1665.52,45,Oklahoma St,1613.62,27,18,5.19,51.9,1,0
883,Michigan,1688.55,21,Penn State,1676.97,28,7,1.16,11.57,0,1
885,Kennesaw St,1521.46,55,Presbyterian,1227.45,10,45,29.4,294.01,1,0
886,Yale,1543.33,28,Richmond,1375.92,27,1,16.74,167.41,1,0
887,Minnesota,1670.26,42,Rutgers,1370.35,7,35,29.99,299.91,1,0
888,Montana,1513.19,22,Sacramento St,1510.47,49,27,0.27,2.72,0,1
889,Duquesne,1350.67,20,Sacred Heart,1392.15,6,14,4.15,41.48,1,0
890,Nicholls St,1436.93,0,Sam Houston St,1466.68,17,17,2.98,29.75,0,1
891,Valparaiso,1173.23,17,San Diego,1539.52,42,25,36.63,366.29,0,1
893,Temple,1539.7,21,SMU,1601.76,45,24,6.21,62.06,0,1
894,Florida,1675.82,38,South Carolina,1484.79,27,11,19.1,191.03,1,0
895,Morgan St,1260.87,10,South Carolina St,1470.18,24,14,20.93,209.31,0,1
896,Arizona,1422.92,14,Southern Cal,1598.89,41,27,17.6,175.98,0,1
897,Youngstown St,1407.51,10,Southern Illinois,1464.33,35,25,5.68,56.82,0,1
898,UC-Davis,1371.51,33,Southern Utah,1232.93,25,8,13.86,138.58,1,0
899,Dayton,1459.86,21,Stetson,1386.35,38,17,7.35,73.5,0,1
900,Austin Peay,1523.1,24,Tennessee St,1246.86,26,2,27.62,276.24,0,1
901,Eastern Illinois,1218.84,18,Tennessee-Martin,1406.89,27,9,18.8,188.05,0,1
902,Kansas,1431.23,48,Texas,1537.72,50,2,10.65,106.48,0,1
903,Southern U.,1406.27,28,Texas Southern,1138.0,21,7,26.83,268.27,1,0
904,Iowa St,1627.41,34,Texas Tech,1506.64,24,10,12.08,120.77,1,0
905,Rice,1298.96,27,Texas-San Antonio,1309.18,31,4,1.02,10.22,0,1
906,Bucknell,1242.48,7,Towson,1463.92,56,49,22.14,221.44,0,1
907,Arizona St,1519.73,3,Utah,1703.18,21,18,18.35,183.45,0,1
908,Nevada,1475.66,10,Utah St,1497.19,36,26,2.15,21.53,0,1
909,Missouri,1530.34,14,Vanderbilt,1412.55,21,7,11.78,117.79,0,1
910,Duke,1435.8,14,Virginia,1600.93,48,34,16.51,165.13,0,1
911,North Carolina,1509.9,41,Virginia Tech,1611.9,43,2,10.2,102.0,0,1
912,Robert Morris PA,1385.08,21,Wagner,1197.3,13,8,18.78,187.78,1,0
913,Florida St,1557.52,20,Wake Forest,1582.47,22,2,2.49,24.95,0,1
914,Oregon,1675.71,35,Washington,1588.25,31,4,8.75,87.47,1,0
915,Colorado,1455.02,10,Washington St,1552.18,41,31,9.72,97.16,0,1
916,Northern Arizona,1301.02,28,Weber St,1505.75,51,23,20.47,204.73,0,1
917,Illinois St,1459.0,28,Western Illinois,1229.84,14,14,22.92,229.15,1,0
918,UNC-Charlotte,1414.8,14,Western Kentucky,1493.81,30,16,7.9,79.0,0,1
919,James Madison,1627.06,38,William & Mary,1366.01,10,28,26.11,261.05,1,0
920,Western Carolina,1248.32,7,Wofford,1509.68,59,52,26.14,261.36,0,1
921,New Mexico,1330.43,10,Wyoming,1574.5,23,13,24.41,244.07,0,1
922,North Carolina A&T,1487.58,31,Florida A&M,1455.32,34,3,3.23,32.25,0,1
923,SMU,1601.76,34,Houston,1457.12,31,3,14.46,144.64,1,0
924,Jackson St,1257.78,38,Prairie View A&M,1385.85,35,3,12.81,128.06,1,0
925,Southern Cal,1598.89,35,Colorado,1455.02,31,4,14.39,143.87,1,0
926,Columbia,1313.66,24,Dartmouth,1571.81,59,35,25.82,258.15,0,1
927,Utah St,1497.19,7,Air Force,1623.68,31,24,12.65,126.49,0,1
928,Arkansas,1390.88,7,Alabama,1730.52,48,41,33.96,339.64,0,1
929,Alabama A&M,1345.26,43,Alabama St,1331.46,41,2,1.38,13.81,1,0
930,Southern U.,1406.27,13,Alcorn St,1455.03,27,14,4.88,48.75,0,1
931,Texas St-San Marcos,1352.08,14,Arkansas St,1516.71,38,24,16.46,164.63,0,1
932,Grambling St,1413.49,39,Arkansas-Pine Bluff,1339.69,33,6,7.38,73.8,1,0
934,Ohio U.,1495.01,34,Ball St,1452.32,21,13,4.27,42.69,1,0
935,South Carolina St,1470.18,27,Bethune-Cookman,1398.87,19,8,7.13,71.31,1,0
936,Central Michigan,1512.82,20,Buffalo,1541.82,43,23,2.9,29.01,0,1
937,Jacksonville FL,1244.32,14,Butler,1228.19,24,10,1.61,16.13,0,1
938,Sacramento St,1510.47,38,Cal Poly SLO,1283.16,14,24,22.73,227.31,1,0
939,Sam Houston St,1466.68,25,Central Arkansas,1434.53,29,4,3.21,32.15,0,1
941,Monmouth NJ,1531.41,35,Charleston Southern,1362.14,13,22,16.93,169.27,1,0
942,Boston College,1523.54,7,Clemson,1767.37,59,52,24.38,243.83,0,1
943,Brown,1318.72,35,Cornell NY,1400.85,37,2,8.21,82.13,0,1
944,Marist,1278.23,27,Davidson,1443.82,21,6,16.56,165.59,1,0
945,San Diego,1539.52,50,Dayton,1459.86,38,12,7.97,79.67,1,0
946,Richmond,1375.92,35,Delaware,1341.12,25,10,3.48,34.8,1,0
947,Morehead St,1279.54,17,Drake,1376.03,36,19,9.65,96.49,0,1
948,Wagner,1197.3,24,Duquesne,1350.67,28,4,15.34,153.36,0,1
949,South Florida,1456.26,45,East Carolina,1425.53,20,25,3.07,30.74,1,0
950,Eastern Kentucky,1425.8,33,Eastern Illinois,1218.84,6,27,20.7,206.96,1,0
951,Syracuse,1463.14,17,Florida St,1557.52,35,18,9.44,94.38,0,1
952,Colorado St,1451.19,41,Fresno St,1461.2,31,10,1.0,10.01,1,0
953,Campbell,1388.35,49,Gardner-Webb,1255.48,47,2,13.29,132.87,1,0
954,New Mexico St,1356.47,7,Georgia Southern,1502.44,41,34,14.6,145.97,0,1
955,Troy,1507.77,33,Georgia St,1534.13,52,19,2.64,26.36,0,1
957,Colgate,1271.22,10,Holy Cross,1405.18,31,21,13.4,133.96,0,1
958,SE Louisiana,1491.06,52,Houston Baptist,1301.82,13,39,18.92,189.23,1,0
959,Indiana St,1374.3,7,Illinois St,1459.0,24,17,8.47,84.69,0,1
960,Northwestern St,1259.83,44,Incarnate Word,1316.83,41,3,5.7,57.0,1,0
961,Oklahoma St,1613.62,34,Iowa St,1627.41,27,7,1.38,13.79,1,0
962,Murray St,1302.9,12,Jacksonville St,1360.37,14,2,5.75,57.47,0,1
963,Towson,1463.92,10,James Madison,1627.06,27,17,16.31,163.14,0,1
964,Texas Tech,1506.64,34,Kansas,1431.23,37,3,7.54,75.4,0,1
965,Oklahoma,1674.73,41,Kansas St,1586.54,48,7,8.82,88.19,0,1
966,North Alabama,1306.46,17,Kennesaw St,1521.46,41,24,21.5,214.99,0,1
967,Miami OH,1500.73,23,Kent St,1449.07,16,7,5.17,51.65,1,0
968,Missouri,1530.34,7,Kentucky,1571.23,29,22,4.09,40.89,0,1
969,Bucknell,1242.48,17,Lafayette,1255.7,21,4,1.32,13.22,0,1
970,Georgetown DC,1340.76,24,Lehigh,1284.05,27,3,5.67,56.71,0,1
971,Virginia,1600.93,21,Louisville,1552.26,28,7,4.87,48.68,0,1
972,Auburn,1654.33,20,LSU,1743.48,23,3,8.91,89.14,0,1
973,William & Mary,1366.01,25,Maine,1401.49,34,9,3.55,35.48,0,1
974,Western Kentucky,1493.81,23,Marshall,1454.56,26,3,3.92,39.25,0,1
975,Connecticut,1343.13,56,Massachusetts,1235.37,35,21,10.78,107.76,1,0
977,Notre Dame,1663.92,14,Michigan,1688.55,45,31,2.46,24.62,0,1
978,Penn State,1676.97,28,Michigan St,1522.86,7,21,15.41,154.11,1,0
979,Florida Int'l,1423.54,17,Middle Tennessee St,1385.64,50,33,3.79,37.9,0,1
980,Maryland,1423.66,10,Minnesota,1670.26,52,42,24.66,246.6,0,1
982,Northern Iowa,1482.79,29,Missouri St,1234.4,6,23,24.84,248.39,1,0
984,Eastern Washington,1414.82,17,Montana,1513.19,34,17,9.84,98.36,0,1
985,Florida A&M,1455.32,24,Morgan St,1260.87,12,12,19.45,194.45,1,0
986,Tulane,1523.84,38,Navy,1600.05,41,3,7.62,76.21,0,1
987,Indiana,1579.29,38,Nebraska,1503.07,31,7,7.62,76.23,1,0
988,Hawai`i,1531.49,45,New Mexico,1330.43,31,14,20.11,201.06,1,0
989,Abilene Christian,1354.72,37,Nicholls St,1436.93,31,6,8.22,82.21,1,0
990,Duke,1435.8,17,North Carolina,1509.9,20,3,7.41,74.1,0,1
991,Howard,1200.94,6,North Carolina A&T,1487.58,64,58,28.66,286.63,0,1
992,Delaware St,1187.72,23,North Carolina Central,1272.68,30,7,8.5,84.95,0,1
994,Portland St,1346.32,29,Northern Arizona,1301.02,31,2,4.53,45.31,0,1
995,Akron,1242.49,0,Northern Illinois,1388.32,49,49,14.58,145.82,0,1
996,Iowa,1627.71,20,Northwestern,1432.86,0,20,19.48,194.84,1,0
997,Wisconsin,1683.44,7,Ohio State,1782.52,38,31,9.91,99.08,0,1
998,Florida Atlantic,1528.24,41,Old Dominion,1249.03,3,38,27.92,279.21,1,0
999,Washington St,1552.18,35,Oregon,1675.71,37,2,12.35,123.53,0,1
1000,Miami FL,1553.87,16,Pittsburgh,1514.67,12,4,3.92,39.2,1,0
1001,Harvard,1410.22,24,Princeton,1507.98,30,6,9.78,97.76,0,1
1002,Illinois,1528.31,24,Purdue,1468.85,6,18,5.95,59.46,1,0
1003,Elon,1392.53,38,Rhode Island,1265.27,13,25,12.73,127.26,1,0
1004,Southern Miss,1466.81,20,Rice,1298.96,6,14,16.79,167.85,1,0
1005,Bryant,1267.87,20,Robert Morris PA,1385.08,24,4,11.72,117.21,0,1
1006,Liberty,1487.55,34,Rutgers,1370.35,44,10,11.72,117.19,0,1
1007,East Tennessee St,1283.31,17,Samford,1367.68,24,7,8.44,84.38,0,1
1008,Tennessee-Martin,1406.89,10,SE Missouri St,1465.63,17,7,5.87,58.74,0,1
1009,Appalachian St,1675.51,30,South Alabama,1319.7,3,27,35.58,355.8,1,0
1010,Southern Illinois,1464.33,48,South Dakota,1402.91,28,20,6.14,61.42,1,0
1011,North Dakota St,1649.89,23,South Dakota St,1522.58,16,7,12.73,127.31,1,0
1012,Idaho St,1234.34,34,Southern Utah,1232.93,59,25,0.14,1.41,0,1
1013,Sacred Heart,1392.15,36,St Francis PA,1360.67,33,3,3.15,31.48,1,0
1014,Arizona,1422.92,31,Stanford,1445.65,41,10,2.27,22.73,0,1
1015,McNeese St,1397.83,33,Stephen F. Austin,1263.01,10,23,13.48,134.82,1,0
1016,Texas,1537.72,27,TCU,1526.55,37,10,1.12,11.16,0,1
1017,Central Florida,1641.4,63,Temple,1539.7,21,42,10.17,101.7,1,0
1018,South Carolina,1484.79,21,Tennessee,1572.29,41,20,8.75,87.5,0,1
1019,Austin Peay,1523.1,58,Tennessee Tech,1320.22,21,37,20.29,202.88,1,0
1020,Mississippi St,1524.09,30,Texas A&M,1613.82,49,19,8.97,89.73,0,1
1021,Mercer,1289.67,24,The Citadel,1409.07,35,11,11.94,119.4,0,1
1022,Eastern Michigan,1468.97,34,Toledo,1442.01,37,3,2.7,26.96,0,1
1023,Memphis,1667.3,42,Tulsa,1388.96,41,1,27.83,278.34,1,0
1024,Weber St,1505.75,36,UC-Davis,1371.51,20,16,13.42,134.24,1,0
1025,Arizona St,1519.73,32,UCLA,1456.93,42,10,6.28,62.8,0,1
1026,North Texas,1359.26,38,UNC-Charlotte,1414.8,39,1,5.55,55.54,0,1
1027,San Diego St,1564.75,20,UNLV,1375.75,17,3,18.9,189.0,1,0
1028,California,1503.04,0,Utah,1703.18,35,35,20.01,200.14,0,1
1029,Louisiana Tech,1485.98,42,UTEP,1209.29,21,21,27.67,276.69,1,0
1030,Stetson,1386.35,10,Valparaiso,1173.23,19,9,21.31,213.12,0,1
1031,Stony Brook,1344.29,36,Villanova,1512.39,35,1,16.81,168.09,1,0
1032,Furman,1483.81,28,Western Carolina,1248.32,7,21,23.55,235.49,1,0
1033,Bowling Green,1340.8,10,Western Michigan,1541.63,49,39,20.08,200.83,0,1
1034,Chattanooga,1373.88,34,Wofford,1509.68,35,1,13.58,135.8,0,1
1035,Nevada,1475.66,3,Wyoming,1574.5,31,28,9.88,98.84,0,1
1036,Pennsylvania,1368.22,41,Yale,1543.33,46,5,17.51,175.11,0,1
1037,Western Illinois,1229.84,14,Youngstown St,1407.51,59,45,17.77,177.67,0,1
1038,Georgia Southern,1502.44,24,Appalachian St,1675.51,21,3,17.31,173.07,1,0
1039,West Virginia,1455.98,14,Baylor,1665.52,17,3,20.95,209.54,0,1
1040,Navy,1600.05,56,Connecticut,1343.13,10,46,25.69,256.92,1,0
1041,Princeton,1507.98,21,Cornell NY,1400.85,7,14,10.71,107.12,1,0
1042,Army,1499.6,13,Air Force,1623.68,17,4,12.41,124.08,0,1
1043,Maine,1401.49,47,Albany NY,1471.51,31,16,7.0,70.02,1,0
1044,Oregon St,1507.36,56,Arizona,1422.92,38,18,8.44,84.44,1,0
1045,Mississippi St,1524.09,54,Arkansas,1390.88,24,30,13.32,133.21,1,0
1046,Mississippi,1507.86,14,Auburn,1654.33,20,6,14.65,146.47,0,1
1047,Akron,1242.49,6,Bowling Green,1340.8,35,29,9.83,98.3,0,1
1048,Sacred Heart,1392.15,24,Bryant,1267.87,17,7,12.43,124.28,1,0
1049,Houston,1457.12,29,Central Florida,1641.4,44,15,18.43,184.27,0,1
1050,Northern Illinois,1388.32,10,Central Michigan,1512.82,48,38,12.45,124.5,0,1
1051,Furman,1483.81,35,Chattanooga,1373.88,20,15,10.99,109.93,1,0
1052,Wofford,1509.68,14,Clemson,1767.37,59,45,25.77,257.69,0,1
1053,Troy,1507.77,35,Coastal Carolina,1455.26,36,1,5.25,52.51,0,1
1054,UNLV,1375.75,17,Colorado St,1451.19,37,20,7.54,75.44,0,1
1055,Valparaiso,1173.23,21,Davidson,1443.82,27,6,27.06,270.59,0,1
1056,St Francis PA,1360.67,21,Duquesne,1350.67,30,9,1.0,10.01,0,1
1057,Cincinnati,1625.38,46,East Carolina,1425.53,43,3,19.99,199.86,1,0
1058,The Citadel,1409.07,31,East Tennessee St,1283.31,27,4,12.58,125.76,1,0
1059,Austin Peay,1523.1,28,Eastern Kentucky,1425.8,21,7,9.73,97.3,1,0
1060,Buffalo,1541.82,43,Eastern Michigan,1468.97,14,29,7.29,72.85,1,0
1061,Northern Arizona,1301.02,38,Eastern Washington,1414.82,66,28,11.38,113.81,0,1
1062,William & Mary,1366.01,31,Elon,1392.53,29,2,2.65,26.52,1,0
1064,Georgia,1729.6,24,Florida,1675.82,17,7,5.38,53.78,1,0
1065,Delaware St,1187.72,30,Florida A&M,1455.32,52,22,26.76,267.6,0,1
1066,Old Dominion,1249.03,17,Florida Int'l,1423.54,24,7,17.45,174.51,0,1
1067,Miami FL,1553.87,27,Florida St,1557.52,10,17,0.36,3.65,1,0
1068,Charleston Southern,1362.14,30,Gardner-Webb,1255.48,27,3,10.67,106.66,1,0
1069,Colgate,1271.22,24,Georgetown DC,1340.76,14,10,6.95,69.54,1,0
1070,Pittsburgh,1514.67,20,Georgia Tech,1387.92,10,10,12.67,126.75,1,0
1071,Texas Southern,1138.0,20,Grambling St,1413.49,55,35,27.55,275.49,0,1
1072,Presbyterian,1227.45,17,Hampton,1311.8,40,23,8.44,84.35,0,1
1073,Dartmouth,1571.81,9,Harvard,1410.22,6,3,16.16,161.59,1,0
1074,Fresno St,1461.2,41,Hawai`i,1531.49,38,3,7.03,70.29,1,0
1075,North Carolina Central,1272.68,28,Howard,1200.94,6,22,7.17,71.73,1,0
1076,Cal Poly SLO,1283.16,9,Idaho,1351.29,21,12,6.81,68.13,0,1
