,_season,_week,_season_type,_start_date,_neutral_site,_conference_game,_home_id,_home_team,_home_points,_away_id,_away_team,_away_points,home_recent_week,home_elo,away_recent_week,away_elo,home_expected,away_expected,mov_multiplier,new_home_elo,new_away_elo,home_elo_change,away_elo_change,home_won,played,home_fbs,away_fbs,fbs_count
210,2017.0,3.0,regular,2017-09-16T19:00:00.000Z,False,False,2440.0,Nevada,28.0,304.0,Idaho State,30.0,2.0,1455.497172528878,2.0,1192.3414460170375,0.8439003738358832,0.15609962616411677,0.9812400446530285,1440.5919333997804,1207.2466851461352,-14.905239129097708,14.905239129097708,False,True,True,False,1
211,2017.0,3.0,regular,2017-09-16T19:00:00.000Z,False,True,344.0,Mississippi State,37.0,99.0,LSU,7.0,2.0,1545.9851463889486,2.0,1536.676493213186,0.5563295548607196,0.4436704451392804,3.4485788519771123,1573.5257316473312,1509.1359079548033,27.540585258382634,-27.540585258382634,True,True,True,True,2
212,2017.0,3.0,regular,2017-09-16T19:30:00.000Z,False,False,238.0,Vanderbilt,14.0,2306.0,Kansas State,7.0,2.0,1539.3055183550657,2.0,1539.0896522700236,0.5433748270252963,0.4566251729747038,2.079645598476935,1556.3986519154166,1521.9965187096727,17.093133560350907,-17.093133560350907,True,True,True,True,2
213,2017.0,3.0,regular,2017-09-16T19:30:00.000Z,False,True,2579.0,South Carolina,13.0,96.0,Kentucky,23.0,2.0,1545.3998924850857,2.0,1526.379767134918,0.5700812175344416,0.4299187824655583,2.377341935699635,1521.0048887514977,1550.774770868506,-24.395003733588055,24.395003733588055,False,True,True,True,2
214,2017.0,3.0,regular,2017-09-16T19:30:00.000Z,False,False,77.0,Northwestern,49.0,189.0,Bowling Green,7.0,2.0,1493.2980525440164,2.0,1443.3056651996415,0.6131264255280786,0.38687357447192133,3.8486562586191257,1520.0990338103593,1416.5046839332986,26.800981266342887,-26.800981266342887,True,True,True,True,2
215,2017.0,3.0,regular,2017-09-16T19:30:00.000Z,False,False,61.0,Georgia,42.0,2535.0,Samford,14.0,2.0,1532.251504698499,0,1204,0.8871807177566906,0.11281928224330941,3.957823844691781,1540.2888439157634,1195.9626607827356,8.037339217264389,-8.037339217264389,True,True,True,False,1
216,2017.0,3.0,regular,2017-09-16T19:30:00.000Z,False,False,213.0,Penn State,56.0,2247.0,Georgia State,0.0,2.0,1555.5187408220136,1.0,1471.3893941455315,0.658581960652418,0.3414180393475819,4.203807437503129,1581.3533432979414,1445.5547916696037,25.834602475927795,-25.834602475927795,True,True,True,True,2
217,2017.0,3.0,regular,2017-09-16T20:00:00.000Z,False,True,166.0,New Mexico State,24.0,2653.0,Troy,27.0,2.0,1495.3041483050276,2.0,1489.6362458161773,0.5511506687315101,0.4488493312684899,1.3827320019583849,1481.5864622890228,1503.353931832182,-13.71768601600479,13.71768601600479,False,True,True,True,2
218,2017.0,3.0,regular,2017-09-16T20:00:00.000Z,False,False,193.0,Miami (OH),17.0,2132.0,Cincinnati,21.0,2.0,1494.0952506250508,2.0,1482.7175583044739,0.5592673440848247,0.44073265591517535,1.6011572422255071,1477.9767013752612,1498.8361075542634,-16.118549249789567,16.118549249789567,False,True,True,True,2
219,2017.0,3.0,regular,2017-09-16T20:00:00.000Z,False,True,97.0,Louisville,21.0,228.0,Clemson,47.0,2.0,1543.2854609049082,2.0,1550.708058444787,0.5324458361794844,0.4675541638205156,3.3069943606432854,1511.5911441082242,1582.402375241471,-31.694316796684006,31.694316796684006,False,True,True,True,2
220,2017.0,3.0,regular,2017-09-16T20:00:00.000Z,False,False,2641.0,Texas Tech,52.0,9.0,Arizona State,45.0,1.0,1510.6324991062668,2.0,1492.186140607487,0.5692715356076,0.43072846439239987,2.097024480474174,1526.890965523089,1475.9276741906647,16.25846641682233,-16.25846641682233,True,True,True,True,2
221,2017.0,3.0,regular,2017-09-16T20:00:00.000Z,False,False,248.0,Houston,38.0,242.0,Rice,3.0,2.0,1513.8472379357377,2.0,1489.3438502455092,0.5777995285513249,0.4222004714486752,3.6238813795407863,1541.3873176202292,1461.8037705610177,27.540079684491502,-27.540079684491502,True,True,True,True,2
222,2017.0,3.0,regular,2017-09-16T20:30:00.000Z,False,False,30.0,USC,27.0,251.0,Texas,24.0,2.0,1549.410709348649,2.0,1509.2513421985357,0.5996170608042292,0.4003829391957708,1.4120706630282802,1559.587351392126,1499.0747001550587,10.176642043476932,-10.176642043476932,True,True,True,True,2
223,2017.0,3.0,regular,2017-09-16T21:30:00.000Z,False,False,264.0,Washington,48.0,278.0,Fresno State,16.0,2.0,1537.5483649505145,2.0,1484.0341561819232,0.6179241179425942,0.3820758820574059,3.5836792708575453,1562.1946384821417,1459.387882650296,24.64627353162723,-24.64627353162723,True,True,True,True,2
224,2017.0,3.0,regular,2017-09-16T22:00:00.000Z,False,False,254.0,Utah,54.0,23.0,San José State,16.0,2.0,1527.5140144303405,2.0,1437.547953306357,0.6660959738085156,0.33390402619148446,3.819765868684831,1550.4718480782687,1414.5901196584286,22.957833647928283,-22.957833647928283,True,True,True,True,2
225,2017.0,3.0,regular,2017-09-16T22:30:00.000Z,False,False,25.0,California,27.0,145.0,Ole Miss,16.0,2.0,1524.250759478409,2.0,1532.774928058123,0.5308669039910339,0.46913309600896613,2.4753157367751415,1545.1533051118836,1511.8723824246483,20.902545633474574,-20.902545633474574,True,True,True,True,2
226,2017.0,3.0,regular,2017-09-16T22:30:00.000Z,False,False,21.0,San Diego State,20.0,24.0,Stanford,17.0,2.0,1532.354755139937,2.0,1514.155326816516,0.5689229611212947,0.43107703887870535,1.3978580966821084,1543.2012766635632,1503.3088052928897,10.84652152362628,-10.84652152362628,True,True,True,True,2
227,2017.0,4.0,regular,2017-09-21T19:30:00.000Z,False,True,58.0,South Florida,43.0,218.0,Temple,7.0,3.0,1556.4559303444544,3.0,1492.8752823645173,0.6315084431593778,0.3684915568406221,3.7183801954920193,1581.119381073374,1468.2118316355977,24.663450728919543,-24.663450728919543,True,True,True,True,2
228,2017.0,4.0,regular,2017-09-22T20:00:00.000Z,False,False,68.0,Boise State,23.0,258.0,Virginia,42.0,3.0,1530.315771845207,3.0,1504.364213747269,0.5798318255398022,0.4201681744601979,2.9608061225961344,1499.413918700789,1535.2660668916872,-30.901853144418055,30.901853144418055,False,True,True,True,2
229,2017.0,4.0,regular,2017-09-22T22:30:00.000Z,False,True,12.0,Arizona,24.0,254.0,Utah,30.0,3.0,1529.251507290943,3.0,1550.4718480782687,0.5126322565309476,0.4873677434690524,1.9648624448186176,1511.120973651458,1568.6023817177538,-18.130533639485066,18.130533639485066,False,True,True,True,2
230,2017.0,4.0,regular,2017-09-23T12:00:00.000Z,False,False,194.0,Ohio State,54.0,2439.0,UNLV,21.0,3.0,1535.6121508908889,2.0,1515.7825226612945,0.5712229245169381,0.4287770754830619,3.558434356602912,1563.0761022718966,1488.3185712802867,27.463951381007746,-27.463951381007746,True,True,True,True,2
231,2017.0,4.0,regular,2017-09-23T12:00:00.000Z,False,True,52.0,Florida State,21.0,152.0,NC State,27.0,1.0,1476.2272612794825,3.0,1518.0419808738645,0.48300380255415404,0.5169961974458459,1.9836120498037595,1458.9816023482283,1535.2876398051187,-17.245658931254184,17.245658931254184,False,True,True,True,2
232,2017.0,4.0,regular,2017-09-23T12:00:00.000Z,False,False,97.0,Louisville,42.0,2309.0,Kent State,3.0,3.0,1511.5911441082242,3.0,1449.9621397615451,0.6288902573586744,0.37110974264132557,3.795194947718218,1536.9429528740088,1424.6103309957605,25.351808765784654,-25.351808765784654,True,True,True,True,2
233,2017.0,4.0,regular,2017-09-23T12:00:00.000Z,False,False,248.0,Houston,24.0,2641.0,Texas Tech,27.0,3.0,1541.3873176202292,3.0,1526.890965523089,0.5636875743693559,0.43631242563064415,1.377219516110531,1527.4135301088404,1540.8647530344779,-13.973787511388764,13.973787511388764,False,True,True,True,2
234,2017.0,4.0,regular,2017-09-23T12:00:00.000Z,False,False,2655.0,Tulane,21.0,349.0,Army,17.0,3.0,1474.772171638698,3.0,1493.5573098522086,0.5161338804029754,0.48386611959702464,1.5958117558899467,1488.671037993434,1479.6584434974725,13.898866354736128,-13.898866354736128,True,True,True,True,2
235,2017.0,4.0,regular,2017-09-23T12:00:00.000Z,True,True,8.0,Arkansas,43.0,245.0,Texas A&M,50.0,2.0,1480.2435747701845,3.0,1525.717887223245,0.4777453877457946,0.5222546122542054,2.123331097019455,1461.9841652815358,1543.9772967118938,-18.25940948864877,18.25940948864877,False,True,True,True,2
236,2017.0,4.0,regular,2017-09-23T12:00:00.000Z,False,False,2633.0,Tennessee,17.0,113.0,UMass,13.0,3.0,1498.5117970942892,3.0,1446.5691560995751,0.6157859875870422,0.3842140124129579,1.648356079743915,1509.911584153396,1435.1693690404684,11.399787059106757,-11.399787059106757,True,True,True,True,2
237,2017.0,4.0,regular,2017-09-23T12:00:00.000Z,False,True,2305.0,Kansas,34.0,277.0,West Virginia,56.0,3.0,1458.6707121138954,3.0,1520.5891591572906,0.4541944538643442,0.5458055461356558,3.226297549551018,1432.2941159504958,1546.9657553206903,-26.376596163399654,26.376596163399654,False,True,True,True,2
238,2017.0,4.0,regular,2017-09-23T12:20:00.000Z,False,True,59.0,Georgia Tech,35.0,221.0,Pittsburgh,17.0,2.0,1502.7085001910173,3.0,1453.3710333159884,0.6122317859454937,0.38776821405450634,3.0119861458477164,1523.7316449845985,1432.3478885224072,21.023144793581196,-21.023144793581196,True,True,True,True,2
239,2017.0,4.0,regular,2017-09-23T13:30:00.000Z,False,False,202.0,Tulsa,13.0,167.0,New Mexico,16.0,3.0,1488.987893312955,3.0,1475.9701000063114,0.5615931571821849,0.4384068428178151,1.3781396623597602,1475.0567248405482,1489.9012684787183,-13.931168472406853,13.931168472406853,False,True,True,True,2
240,2017.0,4.0,regular,2017-09-23T14:00:00.000Z,False,False,259.0,Virginia Tech,38.0,295.0,Old Dominion,0.0,3.0,1555.2822245714888,3.0,1491.4677720454301,0.631821583070967,0.368178416929033,3.773003534742593,1580.286717004294,1466.463279612625,25.004492432805137,-25.004492432805137,True,True,True,True,2
241,2017.0,4.0,regular,2017-09-23T14:00:00.000Z,False,True,2199.0,Eastern Michigan,20.0,195.0,Ohio,27.0,2.0,1535.7598719010184,3.0,1503.8815893064605,0.5881202576857557,0.4118797423142443,2.0497405379909286,1514.0609810999595,1525.5804801075194,-21.69889080105895,21.69889080105895,False,True,True,True,2
242,2017.0,4.0,regular,2017-09-23T14:00:00.000Z,False,True,6.0,South Alabama,23.0,70.0,Idaho,29.0,3.0,1456.2502955717125,3.0,1453.9945454949345,0.5462868473470766,0.4537131526529235,1.9439169713928273,1437.1354426431926,1473.1093984234544,-19.114852928519895,19.114852928519895,False,True,True,True,2
243,2017.0,4.0,regular,2017-09-23T15:00:00.000Z,False,False,120.0,Maryland,10.0,2116.0,UCF,38.0,2.0,1533.006457028024,1.0,1531.3090496124878,0.5454900958946752,0.45450990410532477,3.3646997998086343,1499.9690695318448,1564.346437108667,-33.037387496179235,33.037387496179235,False,True,True,True,2
244,2017.0,4.0,regular,2017-09-23T15:30:00.000Z,False,True,2117.0,Central Michigan,14.0,193.0,Miami (OH),31.0,3.0,1503.3294738364723,3.0,1477.9767013752612,0.5789918408581829,0.4210081591418171,2.85744262485574,1473.5496264572587,1507.7565487544748,-29.779847379213606,29.779847379213606,False,True,True,True,2
245,2017.0,4.0,regular,2017-09-23T15:30:00.000Z,False,True,25.0,California,20.0,30.0,USC,30.0,3.0,1545.1533051118836,3.0,1559.587351392126,0.5223862318216934,0.47761376817830653,2.413731597153552,1522.4571023458955,1582.2835541581142,-22.69620276598812,22.69620276598812,False,True,True,True,2
246,2017.0,4.0,regular,2017-09-23T15:30:00.000Z,False,True,197.0,Oklahoma State,31.0,2628.0,TCU,44.0,3.0,1590.1867843090808,3.0,1566.312605105745,0.5769156998739134,0.4230843001260866,2.6107259931555302,1563.0757456657147,1593.423643749111,-27.1110386433661,27.1110386433661,False,True,True,True,2
247,2017.0,4.0,regular,2017-09-23T15:30:00.000Z,False,False,2026.0,Appalachian State,19.0,154.0,Wake Forest,20.0,3.0,1506.5079431140014,3.0,1566.9172141345707,0.4563489488550315,0.5436510511449685,0.712717519560041,1500.653481078129,1572.771676170443,-5.854462035872302,5.854462035872302,False,True,True,True,2
248,2017.0,4.0,regular,2017-09-23T15:30:00.000Z,False,False,2579.0,South Carolina,17.0,2348.0,Louisiana Tech,16.0,3.0,1521.0048887514977,3.0,1481.066484333744,0.5993116536208651,0.40068834637913486,0.7059631078811135,1526.0965701769258,1475.974802908316,5.091681425428078,-5.091681425428078,True,True,True,True,2
249,2017.0,4.0,regular,2017-09-23T15:30:00.000Z,False,True,2426.0,Navy,42.0,2132.0,Cincinnati,32.0,2.0,1539.5776621510533,3.0,1498.8361075542634,0.6004213693945594,0.3995786306054406,2.4431395006869208,1557.1497362001792,1481.2640335051378,17.57207404912583,-17.572074049125604,True,True,True,True,2
250,2017.0,4.0,regular,2017-09-23T15:30:00.000Z,False,False,2390.0,Miami,52.0,2649.0,Toledo,30.0,1.0,1509.2990642454758,3.0,1544.2308316424298,0.4929030928424528,0.5070969071575472,3.086486744549878,1537.471726124068,1516.0581697638377,28.17266187859218,-28.17266187859218,True,True,True,True,2
251,2017.0,4.0,regular,2017-09-23T15:30:00.000Z,False,True,238.0,Vanderbilt,0.0,333.0,Alabama,59.0,3.0,1556.3986519154166,3.0,1574.5957347157032,0.5169792320408864,0.48302076795911364,4.128492984347818,1517.9804395297988,1613.013947101321,-38.418212385617835,38.418212385617835,False,True,True,True,2
252,2017.0,4.0,regular,2017-09-23T15:30:00.000Z,False,True,228.0,Clemson,34.0,103.0,Boston College,7.0,3.0,1582.402375241471,3.0,1451.620515407861,0.716168512591986,0.28383148740801406,3.5428115480352202,1600.5024817246033,1433.5204089247286,18.100106483132322,-18.100106483132322,True,True,True,True,2
253,2017.0,4.0,regular,2017-09-23T15:30:00.000Z,False,False,84.0,Indiana,52.0,290.0,Georgia Southern,17.0,2.0,1497.7713616203464,2.0,1438.1680217380604,0.6261647415007506,0.3738352584992494,3.6833087116524768,1522.556473578703,1413.3829097797038,24.785111958356538,-24.785111958356538,True,True,True,True,2
254,2017.0,4.0,regular,2017-09-23T15:30:00.000Z,False,True,153.0,North Carolina,17.0,150.0,Duke,27.0,3.0,1497.8891998125355,3.0,1555.8881054537721,0.4597933364008791,0.5402066635991208,2.4628230181813557,1477.5061867876348,1576.2711184786729,-20.38301302490072,20.38301302490072,False,True,True,True,2
255,2017.0,4.0,regular,2017-09-23T15:30:00.000Z,False,True,158.0,Nebraska,27.0,164.0,Rutgers,17.0,3.0,1483.8801861522932,3.0,1474.0907552915326,0.5570125610735613,0.44298743892643866,2.408612977440637,1503.0859214486386,1454.8850199951871,19.205735296345438,-19.205735296345438,True,True,True,True,2
256,2017.0,4.0,regular,2017-09-23T16:00:00.000Z,False,True,2509.0,Purdue,10.0,130.0,Michigan,28.0,3.0,1540.1445071443807,3.0,1572.830710511408,0.4961343196315343,0.5038656803684657,2.988845345897623,1513.4528696053064,1599.5223480504822,-26.691637539074236,26.691637539074236,False,True,True,True,2
257,2017.0,4.0,regular,2017-09-23T17:00:00.000Z,False,True,309.0,Louisiana,50.0,2433.0,Louisiana Monroe,56.0,3.0,1450.392753037713,3.0,1458.133397673083,0.5319900300375051,0.46800996996249483,1.9527809597189045,1431.6932730121976,1476.8328776985984,-18.699480025515413,18.699480025515413,False,True,True,True,2
258,2017.0,4.0,regular,2017-09-23T18:00:00.000Z,False,False,2653.0,Troy,22.0,2006.0,Akron,17.0,3.0,1503.353931832182,3.0,1448.341687604846,0.6199579657939295,0.3800420342060706,1.8377125098701494,1515.925275841848,1435.77034359518,12.571344009665836,-12.571344009665836,True,True,True,True,2
259,2017.0,4.0,regular,2017-09-23T18:00:00.000Z,False,False,265.0,Washington State,45.0,2440.0,Nevada,7.0,3.0,1543.2763904208016,3.0,1440.5919333997804,0.6821766967030777,0.31782330329692243,3.8429294287483398,1565.2610958776731,1418.6072279429088,21.984705456871552,-21.984705456871552,True,True,True,True,2
260,2017.0,4.0,regular,2017-09-23T18:00:00.000Z,False,False,2429.0,Charlotte,0.0,2247.0,Georgia State,28.0,3.0,1425.5069785152523,3.0,1445.5547916696037,0.514318432205011,0.48568156779498906,3.3982629851572836,1394.0467712818167,1477.0149989030392,-31.46020723343554,31.46020723343554,False,True,True,True,2
261,2017.0,4.0,regular,2017-09-23T18:30:00.000Z,False,True,249.0,North Texas,46.0,5.0,UAB,43.0,3.0,1464.4167139924996,3.0,1501.8599611545417,0.489289944726743,0.5107100552732571,1.3630949514952682,1476.9473473568748,1489.3293277901664,12.530633364375262,-12.530633364375262,True,True,True,True,2
262,2017.0,4.0,regular,2017-09-23T18:30:00.000Z,False,False,324.0,Coastal Carolina,10.0,2710.0,Western Illinois,52.0,3.0,1500.2810582759246,0,1204,0.8674070847442619,0.1325929152557382,3.31478710183411,1448.5262015780281,1255.7548566978965,-51.75485669789646,51.75485669789646,False,True,True,False,1
263,2017.0,4.0,regular,2017-09-23T18:30:00.000Z,False,True,239.0,Baylor,41.0,201.0,Oklahoma,49.0,3.0,1443.721724622686,3.0,1585.430807857078,0.344557594953421,0.655442405046579,2.3484989564719303,1429.1562478832195,1599.9962845965445,-14.565476739466476,14.565476739466476,False,True,True,True,2
264,2017.0,4.0,regular,2017-09-23T19:00:00.000Z,False,False,2393.0,Middle Tennessee,24.0,189.0,Bowling Green,13.0,3.0,1467.4359074539516,3.0,1416.5046839332986,0.6144075700404896,0.38559242995951026,2.5437969642318414,1485.0915468036637,1398.8490445835864,17.655639349712146,-17.655639349712146,True,True,True,True,2
265,2017.0,4.0,regular,2017-09-23T19:00:00.000Z,False,True,2005.0,Air Force,24.0,21.0,San Diego State,28.0,3.0,1490.6718749988688,3.0,1543.2012766635632,0.4676229522487851,0.5323770477512149,1.6488064656623376,1476.7935195499904,1557.0796321124417,-13.878355448878438,13.878355448878438,False,True,True,True,2
266,2017.0,4.0,regular,2017-09-23T19:00:00.000Z,False,False,99.0,LSU,35.0,183.0,Syracuse,26.0,3.0,1509.1359079548033,3.0,1517.953307761319,0.5304464967737287,0.46955350322627126,2.2933933810149436,1528.5195840887704,1498.5696316273518,19.38367613396713,-19.38367613396713,True,True,True,True,2
267,2017.0,4.0,regular,2017-09-23T19:00:00.000Z,False,False,98.0,Western Kentucky,33.0,2050.0,Ball State,21.0,3.0,1479.0512382112122,3.0,1522.191508486517,0.481098642326242,0.518901357673758,2.51562002661689,1502.5476938608626,1498.6950528368666,23.496455649650443,-23.496455649650443,True,True,True,True,2
268,2017.0,4.0,regular,2017-09-23T19:00:00.000Z,False,False,2084.0,Buffalo,34.0,2226.0,Florida Atlantic,31.0,3.0,1478.2382499619287,3.0,1461.8576882796124,0.5663533082762823,0.4336466917237176,1.396693737446045,1489.1403390966334,1450.9555991449076,10.902089134704738,-10.902089134704738,True,True,True,True,2
269,2017.0,4.0,regular,2017-09-23T19:00:00.000Z,False,False,2567.0,SMU,44.0,2032.0,Arkansas State,21.0,3.0,1511.621196822195,3.0,1493.6905416156562,0.5685434748183116,0.4314565251816885,3.204168760011276,1536.5054681694185,1468.8062702684329,24.884271347223375,-24.884271347223375,True,True,True,True,2
270,2017.0,4.0,regular,2017-09-23T19:00:00.000Z,False,False,2711.0,Western Michigan,49.0,2681.0,Wagner,14.0,3.0,1476.3545098104457,0,1204,0.8507496072186688,0.14925039278133131,4.089829641771007,1487.3418660584207,1193.012643752025,10.987356247974958,-10.987356247974958,True,True,True,False,1
271,2017.0,4.0,regular,2017-09-23T19:00:00.000Z,False,True,61.0,Georgia,31.0,344.0,Mississippi State,3.0,3.0,1540.2888439157634,3.0,1573.5257316473312,0.4953418788711401,0.5046581211288599,3.317180934394758,1570.421605276094,1543.3929702870007,30.132761360330505,-30.132761360330505,True,True,True,True,2
272,2017.0,4.0,regular,2017-09-23T19:30:00.000Z,False,True,242.0,Rice,7.0,2229.0,Florida International,13.0,3.0,1461.8037705610177,2.0,1475.2834827088923,0.5237567039744758,0.47624329602552423,1.9579065201023251,1443.345370579157,1493.741882690753,-18.458399981860794,18.458399981860794,False,True,True,True,2
273,2017.0,4.0,regular,2017-09-23T19:30:00.000Z,False,True,23.0,San José State,10.0,328.0,Utah State,61.0,3.0,1414.5901196584286,3.0,1454.750840149799,0.4853817150511931,0.5146182849488069,4.024714368032405,1379.4267099325873,1489.9142498756403,-35.16340972584135,35.16340972584135,False,True,True,True,2
274,2017.0,4.0,regular,2017-09-23T19:30:00.000Z,False,False,326.0,Texas State,14.0,2636.0,UT San Antonio,44.0,3.0,1458.5251755757054,3.0,1528.0054195637092,0.44342665386331603,0.556573346136684,3.545975965981507,1430.2223309447568,1556.3082641946578,-28.302844630948584,28.302844630948584,False,True,True,True,2
275,2017.0,4.0,regular,2017-09-23T19:30:00.000Z,False,True,2294.0,Iowa,19.0,213.0,Penn State,21.0,3.0,1558.821863952183,3.0,1581.3533432979414,0.5107464100075348,0.48925358999246515,1.109980241800991,1548.6173323259584,1591.557874924166,-10.204531626224707,10.204531626224707,False,True,True,True,2
276,2017.0,4.0,regular,2017-09-23T19:30:00.000Z,False,True,142.0,Missouri,14.0,2.0,Auburn,51.0,3.0,1448.9539683409816,3.0,1518.4500310921378,0.4434041803908417,0.5565958196091584,3.7562425543939897,1418.974362619737,1548.4296368133826,-29.979605721244752,29.979605721244752,False,True,True,True,2
277,2017.0,4.0,regular,2017-09-23T19:30:00.000Z,False,True,96.0,Kentucky,27.0,57.0,Florida,28.0,3.0,1550.774770868506,3.0,1490.1690119907405,0.6275145016144845,0.3724854983855155,0.6745642362642209,1543.1553917390327,1497.7883911202139,-7.619379129473373,7.619379129473373,False,True,True,True,2
278,2017.0,4.0,regular,2017-09-23T20:00:00.000Z,False,False,127.0,Michigan State,18.0,87.0,Notre Dame,38.0,2.0,1546.0333815059364,3.0,1552.4334089708493,0.5339109519712434,0.4660890480287567,3.053405108886322,1516.688945794028,1581.7778446827576,-29.344435711908318,29.344435711908318,False,True,True,True,2
279,2017.0,4.0,regular,2017-09-23T20:00:00.000Z,False,False,235.0,Memphis,44.0,79.0,Southern Illinois,31.0,3.0,1529.996932457755,0,1204,0.8858751573483319,0.11412484265166817,3.0981412067633594,1536.3612802569764,1197.6356522007786,6.3643477992213775,-6.3643477992213775,True,True,True,False,1
280,2017.0,4.0,regular,2017-09-23T20:00:00.000Z,False,False,166.0,New Mexico State,41.0,2638.0,UTEP,14.0,3.0,1481.5864622890228,3.0,1406.1504068732497,0.6472421677048155,0.35275783229518454,3.450519783634981,1503.4960241140238,1384.2408450482487,21.909561825000992,-21.909561825000992,True,True,True,True,2
281,2017.0,4.0,regular,2017-09-23T22:00:00.000Z,False,True,38.0,Colorado,10.0,264.0,Washington,37.0,3.0,1558.4628199658735,3.0,1562.1946384821417,0.5377310858490187,0.46226891415098126,3.3378664701288665,1526.1550778606477,1594.5023805873675,-32.30774210522577,32.30774210522577,False,True,True,True,2
282,2017.0,4.0,regular,2017-09-23T22:00:00.000Z,False,True,9.0,Arizona State,37.0,2483.0,Oregon,35.0,3.0,1475.9276741906647,3.0,1560.3921003145742,0.4222551850848971,0.5777448149151029,1.0579928526927063,1486.9301721181528,1549.3896023870861,11.002497927488093,-11.002497927488093,True,True,True,True,2
283,2017.0,4.0,regular,2017-09-23T22:15:00.000Z,False,True,2751.0,Wyoming,28.0,62.0,Hawai'i,21.0,3.0,1453.020494304847,2.0,1483.9402918905894,0.49867630796150214,0.5013236920384978,2.0506211817414353,1471.5249439773004,1465.435842218136,18.504449672453347,-18.504449672453347,True,True,True,True,2
284,2017.0,4.0,regular,2017-09-23T22:30:00.000Z,False,True,24.0,Stanford,58.0,26.0,UCLA,34.0,3.0,1503.3088052928897,3.0,1523.386814653037,0.5142750119005463,0.48572498809945375,3.189764857294821,1531.1970782451822,1495.4985417007445,27.888272952292482,-27.888272952292482,True,True,True,True,2
285,2017.0,4.0,regular,2017-09-24T12:00:00.000Z,False,True,41.0,Connecticut,38.0,151.0,East Carolina,41.0,3.0,1478.82230407055,3.0,1400.7246689184792,0.6507323774989312,0.3492676225010688,1.3387694835389141,1463.1410523895167,1416.4059205995125,-15.681251681033245,15.681251681033245,False,True,True,True,2
286,2017.0,5.0,regular,2017-09-28T20:00:00.000Z,False,True,66.0,Iowa State,7.0,251.0,Texas,17.0,3.0,1526.5746677979973,3.0,1499.0747001550587,0.5820018016155707,0.41799819838442925,2.3682916618574072,1501.7643675468587,1523.8850004061974,-24.810300251138642,24.810300251138642,False,True,True,True,2
287,2017.0,5.0,regular,2017-09-29T19:00:00.000Z,False,True,150.0,Duke,6.0,2390.0,Miami,31.0,4.0,1576.2711184786729,4.0,1537.471726124068,0.5977361304905877,0.4022638695094123,3.201632271352674,1541.8239553462943,1571.9188892564466,-34.44716313237859,34.44716313237859,False,True,True,True,2
288,2017.0,5.0,regular,2017-09-29T20:00:00.000Z,False,True,356.0,Illinois,6.0,158.0,Nebraska,28.0,3.0,1506.1849457165818,4.0,1503.0859214486386,0.5474897436683749,0.4525102563316251,3.1310836231413885,1475.3286946522992,1533.9421725129212,-30.85625106428256,30.85625106428256,False,True,True,True,2
289,2017.0,5.0,regular,2017-09-29T20:00:00.000Z,False,False,328.0,Utah State,40.0,252.0,BYU,24.0,4.0,1489.9142498756403,3.0,1458.7137126584998,0.5871748750632523,0.4128251249367477,2.873972197007931,1511.270312638942,1437.3576498951982,21.35606276330168,-21.35606276330168,True,True,True,True,2
290,2017.0,5.0,regular,2017-09-29T22:30:00.000Z,False,True,265.0,Washington State,30.0,30.0,USC,27.0,4.0,1565.2610958776731,4.0,1582.2835541581142,0.5186675029949184,0.4813324970050817,1.3756502930643613,1577.1797093078692,1570.364940727918,11.918613430196046,-11.918613430196046,True,True,True,True,2
291,2017.0,5.0,regular,2017-09-30T12:00:00.000Z,False,True,275.0,Wisconsin,33.0,77.0,Northwestern,24.0,3.0,1581.725702459754,3.0,1520.0990338103593,0.6288871193782613,0.3711128806217388,2.3689442485645817,1597.550325493862,1504.2744107762514,15.824623034107844,-15.824623034107844,True,True,True,True,2
292,2017.0,5.0,regular,2017-09-30T12:00:00.000Z,False,True,151.0,East Carolina,31.0,58.0,South Florida,61.0,4.0,1416.4059205995125,4.0,1581.119381073374,0.31529637416294093,0.684703625837059,3.711895943470567,1395.3396686190772,1602.1856330538092,-21.066251980435254,21.066251980435254,False,True,True,True,2
293,2017.0,5.0,regular,2017-09-30T12:00:00.000Z,False,True,135.0,Minnesota,24.0,120.0,Maryland,31.0,3.0,1574.7165868452068,4.0,1499.9690695318448,0.6463366851150447,0.3536633148849553,2.0111117198179285,1551.3191917623103,1523.3664646147413,-23.397395082896537,23.397395082896537,False,True,True,True,2
294,2017.0,5.0,regular,2017-09-30T12:00:00.000Z,False,True,57.0,Florida,38.0,238.0,Vanderbilt,24.0,4.0,1497.7883911202139,4.0,1517.9804395297988,0.514111028756299,0.48588897124370095,2.683421214256044,1521.2575970379648,1494.5112336120478,23.46920591775097,-23.46920591775097,True,True,True,True,2
295,2017.0,5.0,regular,2017-09-30T12:00:00.000Z,False,True,218.0,Temple,13.0,248.0,Houston,20.0,4.0,1468.2118316355977,4.0,1527.4135301088404,0.45807405676091956,0.5419259432390804,2.1369464785323493,1450.5919962705568,1545.0333654738813,-17.6198353650409,17.6198353650409,False,True,True,True,2
296,2017.0,5.0,regular,2017-09-30T12:00:00.000Z,False,False,8.0,Arkansas,42.0,166.0,New Mexico State,24.0,4.0,1461.9841652815358,4.0,1503.4960241140238,0.4834391633972679,0.5165608366027322,2.889909205093464,1488.854815781938,1476.6253736136216,26.870650500402235,-26.870650500402235,True,True,True,True,2
