,year,team,conference,division,total.games,total.wins,total.losses,total.ties,conferenceGames.games,conferenceGames.wins,conferenceGames.losses,conferenceGames.ties,homeGames.games,homeGames.wins,homeGames.losses,homeGames.ties,awayGames.games,awayGames.wins,awayGames.losses,awayGames.ties
56,2018,Memphis,American Athletic,West,14,8,6,0,9,5,4,0,7,6,1,0,6,2,4,0
57,2018,Miami,ACC,Coastal,13,7,6,0,8,4,4,0,6,5,1,0,5,2,3,0
58,2018,Miami (OH),Mid-American,East,12,6,6,0,8,6,2,0,6,3,3,0,6,3,3,0
59,2018,Michigan,Big Ten,East,13,10,3,0,9,8,1,0,7,7,0,0,5,3,2,0
60,2018,Michigan State,Big Ten,East,13,7,6,0,9,5,4,0,7,4,3,0,5,3,2,0
61,2018,Middle Tennessee,Conference USA,East,14,8,6,0,9,7,2,0,6,5,1,0,7,3,4,0
62,2018,Minnesota,Big Ten,West,13,7,6,0,9,3,6,0,7,5,2,0,5,1,4,0
63,2018,Mississippi State,SEC,West,13,8,5,0,8,4,4,0,7,6,1,0,5,2,3,0
64,2018,Missouri,SEC,East,13,9,4,0,8,5,3,0,7,6,1,0,5,3,2,0
65,2018,Navy,American Athletic,West,13,3,10,0,8,2,6,0,5,3,2,0,6,0,6,0
66,2018,NC State,ACC,Atlantic,13,9,4,0,8,5,3,0,7,6,1,0,5,3,2,0
67,2018,Nebraska,Big Ten,West,12,4,8,0,9,3,6,0,7,4,3,0,5,0,5,0
68,2018,Nevada,Mountain West,West,13,8,5,0,8,5,3,0,6,4,2,0,6,3,3,0
69,2018,New Mexico,Mountain West,Mountain,12,3,9,0,8,1,7,0,6,1,5,0,6,2,4,0
70,2018,New Mexico State,FBS Independents,,12,3,9,0,0,0,0,0,5,2,3,0,7,1,6,0
71,2018,North Carolina,ACC,Coastal,11,2,9,0,8,1,7,0,5,2,3,0,6,0,6,0
72,2018,Northern Illinois,Mid-American,West,14,8,6,0,9,7,2,0,5,3,2,0,7,4,3,0
73,2018,North Texas,Conference USA,West,13,9,4,0,8,5,3,0,6,5,1,0,6,4,2,0
74,2018,Northwestern,Big Ten,West,14,9,5,0,10,8,2,0,7,3,4,0,5,5,0,0
75,2018,Notre Dame,FBS Independents,,13,12,1,0,0,0,0,0,6,6,0,0,4,4,0,0
76,2018,Ohio,Mid-American,East,13,9,4,0,8,6,2,0,6,6,0,0,6,2,4,0
77,2018,Ohio State,Big Ten,East,14,13,1,0,10,9,1,0,7,7,0,0,4,3,1,0
78,2018,Oklahoma,Big 12,,14,12,2,0,10,9,1,0,7,7,0,0,4,4,0,0
79,2018,Oklahoma State,Big 12,,13,7,6,0,9,3,6,0,7,5,2,0,5,1,4,0
80,2018,Old Dominion,Conference USA,East,12,4,8,0,8,2,6,0,6,3,3,0,6,1,5,0
81,2018,Ole Miss,SEC,West,12,5,7,0,8,1,7,0,7,3,4,0,4,1,3,0
82,2018,Oregon,Pac-12,North,13,9,4,0,9,5,4,0,7,6,1,0,5,2,3,0
83,2018,Oregon State,Pac-12,North,12,2,10,0,9,1,8,0,6,1,5,0,6,1,5,0
84,2018,Penn State,Big Ten,East,13,9,4,0,9,6,3,0,7,5,2,0,5,4,1,0
85,2018,Pittsburgh,ACC,Coastal,14,7,7,0,9,6,3,0,6,5,1,0,6,2,4,0
86,2018,Purdue,Big Ten,West,13,6,7,0,9,5,4,0,7,3,4,0,5,3,2,0
87,2018,Rice,Conference USA,West,13,2,11,0,8,1,7,0,6,2,4,0,7,0,7,0
88,2018,Rutgers,Big Ten,East,12,1,11,0,9,0,9,0,7,1,6,0,5,0,5,0
89,2018,San Diego State,Mountain West,West,13,7,6,0,8,4,4,0,7,5,2,0,5,2,3,0
90,2018,San José State,Mountain West,West,12,1,11,0,8,1,7,0,5,1,4,0,6,0,6,0
91,2018,SMU,American Athletic,West,12,5,7,0,8,4,4,0,6,3,3,0,6,2,4,0
92,2018,South Alabama,Sun Belt,,12,3,9,0,8,2,6,0,6,3,3,0,6,0,6,0
93,2018,South Carolina,SEC,East,13,7,6,0,8,4,4,0,7,5,2,0,5,2,3,0
94,2018,Southern Mississippi,Conference USA,West,11,6,5,0,8,5,3,0,6,5,1,0,5,1,4,0
95,2018,South Florida,American Athletic,East,13,7,6,0,8,3,5,0,7,4,3,0,5,2,3,0
96,2018,Stanford,Pac-12,North,13,9,4,0,9,6,3,0,6,4,2,0,6,4,2,0
97,2018,Syracuse,ACC,Atlantic,13,10,3,0,8,6,2,0,6,6,0,0,5,3,2,0
98,2018,TCU,Big 12,,13,7,6,0,9,4,5,0,6,4,2,0,5,2,3,0
99,2018,Temple,American Athletic,East,13,8,5,0,8,7,1,0,6,4,2,0,6,4,2,0
100,2018,Tennessee,SEC,East,12,5,7,0,8,2,6,0,7,4,3,0,4,1,3,0
101,2018,Texas,Big 12,,14,10,4,0,10,7,3,0,6,5,1,0,4,3,1,0
102,2018,Texas A&M,SEC,West,13,9,4,0,8,5,3,0,7,6,1,0,4,1,3,0
103,2018,Texas State,Sun Belt,,12,3,9,0,8,1,7,0,6,2,4,0,6,1,5,0
104,2018,Texas Tech,Big 12,,12,5,7,0,9,3,6,0,6,3,3,0,4,2,2,0
105,2018,Toledo,Mid-American,West,13,7,6,0,8,5,3,0,7,5,2,0,5,2,3,0
106,2018,Troy,Sun Belt,,13,10,3,0,8,7,1,0,6,5,1,0,6,4,2,0
107,2018,Tulane,American Athletic,West,13,7,6,0,8,5,3,0,6,4,2,0,6,2,4,0
108,2018,Tulsa,American Athletic,West,12,3,9,0,8,2,6,0,6,3,3,0,6,0,6,0
109,2018,UAB,Conference USA,West,14,11,3,0,9,8,1,0,6,6,0,0,7,4,3,0
110,2018,UCF,American Athletic,East,13,12,1,0,9,9,0,0,8,8,0,0,4,4,0,0
111,2018,UCLA,Pac-12,South,12,3,9,0,9,3,6,0,7,2,5,0,5,1,4,0
112,2018,UMass,FBS Independents,,12,4,8,0,0,0,0,0,6,3,3,0,6,1,5,0
113,2018,UNLV,Mountain West,West,12,4,8,0,8,2,6,0,6,3,3,0,6,1,5,0
114,2018,USC,Pac-12,South,12,5,7,0,9,4,5,0,6,3,3,0,6,2,4,0
115,2018,Utah,Pac-12,South,14,9,5,0,10,6,4,0,6,5,1,0,6,4,2,0
116,2018,Utah State,Mountain West,Mountain,13,11,2,0,8,7,1,0,6,6,0,0,6,4,2,0
117,2018,UTEP,Conference USA,West,12,1,11,0,8,1,7,0,6,0,6,0,6,1,5,0
118,2018,UT San Antonio,Conference USA,West,12,3,9,0,8,2,6,0,6,2,4,0,6,1,5,0
119,2018,Vanderbilt,SEC,East,13,6,7,0,8,3,5,0,7,5,2,0,5,1,4,0
120,2018,Virginia,ACC,Coastal,13,8,5,0,8,4,4,0,7,6,1,0,5,1,4,0
121,2018,Virginia Tech,ACC,Coastal,13,6,7,0,8,4,4,0,7,3,4,0,5,3,2,0
122,2018,Wake Forest,ACC,Atlantic,13,7,6,0,8,3,5,0,7,2,5,0,5,4,1,0
123,2018,Washington,Pac-12,North,14,10,4,0,10,8,2,0,6,6,0,0,5,3,2,0
124,2018,Washington State,Pac-12,North,13,11,2,0,9,7,2,0,7,6,1,0,5,4,1,0
125,2018,Western Kentucky,Conference USA,East,12,3,9,0,8,2,6,0,5,1,4,0,7,2,5,0
126,2018,Western Michigan,Mid-American,West,13,7,6,0,8,5,3,0,6,3,3,0,6,4,2,0
127,2018,West Virginia,Big 12,,12,8,4,0,9,6,3,0,6,5,1,0,4,2,2,0
128,2018,Wisconsin,Big Ten,West,13,8,5,0,9,5,4,0,7,5,2,0,5,2,3,0
129,2018,Wyoming,Mountain West,Mountain,12,6,6,0,8,4,4,0,6,3,3,0,6,3,3,0
